Contig ID,Assembly ID,Length,Topology,Clustering status,Viral Cluster,Cluster Name,Host_crisprdb,Host_beebacterium,Genbank accession
,BeeP-11-2013_NODE_6075_length_651_cov_3_686411,651,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_2928_length_650_cov_0_249527,650,Linear,Clustered,305_0,Mixed,nan,nan,nan
,BeeP-11-2013_NODE_6093_length_650_cov_2_184991,650,Linear,Clustered,230_0,Myoviridae,nan,nan,nan
,BeeP-25-2013_NODE_3455_length_650_cov_9_303665,650,Linear,Clustered,276_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_6099_length_650_cov_1_589878,650,Linear,Singleton,,nan,nan,nan,nan
,BeeP-05-2013_NODE_696_length_649_cov_2_477273,649,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6108_length_649_cov_2_604895,649,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6112_length_649_cov_2_493007,649,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6118_length_649_cov_1_842657,649,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6120_length_649_cov_1_784965,649,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_3499_length_648_cov_11_322242,648,Linear,Clustered,552_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_6141_length_648_cov_1_439580,648,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_3506_length_648_cov_4_823117,648,Linear,Singleton,,nan,nan,nan,nan
,BeeP-44-2013_NODE_748_length_648_cov_3_684764,648,Linear,Singleton,,nan,nan,nan,nan
,BP10_NODE_1358_length_647_cov_0_218631,647,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_2957_length_647_cov_0_309886,647,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6143_length_647_cov_9_424561,647,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6150_length_647_cov_2_301754,647,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6154_length_647_cov_1_745614,647,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6169_length_646_cov_1_483304,646,Linear,Clustered,539_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_6160_length_646_cov_3_560633,646,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6161_length_646_cov_2_949033,646,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6163_length_646_cov_2_544815,646,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6164_length_646_cov_2_326889,646,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6182_length_645_cov_1_767606,645,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_1136_length_645_cov_2_911972,645,Linear,Outlier,,nan,nan,nan,nan
,BP23_NODE_865_length_644_cov_0_252390,644,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6191_length_644_cov_3_222222,644,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6192_length_644_cov_3_121693,644,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6194_length_644_cov_2_807760,644,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6199_length_644_cov_1_610229,644,Linear,Singleton,,nan,nan,nan,nan
,BeeP-06-2013_NODE_654_length_643_cov_2_212014,643,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6210_length_643_cov_3_263251,643,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6212_length_643_cov_3_053004,643,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6219_length_643_cov_2_054770,643,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6221_length_643_cov_1_591873,643,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_1145_length_643_cov_7_968198,643,Linear,Overlap (VC_457/VC_498),,nan,nan,nan,nan
,BeeP-49-2013_NODE_1365_length_643_cov_1_484099,643,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6231_length_642_cov_3_633628,642,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6236_length_642_cov_2_368142,642,Linear,Overlap (VC_37/VC_41),,nan,nan,nan,nan
,BeeP-11-2013_NODE_6244_length_642_cov_1_504425,642,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6245_length_642_cov_1_497345,642,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6255_length_641_cov_1_742908,641,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6256_length_641_cov_1_540780,641,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_3635_length_641_cov_4_070922,641,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6287_length_640_cov_2_039076,640,Linear,Clustered,332_0,Myoviridae,nan,nan,nan
,BP24_NODE_3032_length_640_cov_0_175337,640,Linear,Singleton,,nan,nan,nan,nan
,BP3_NODE_343_length_640_cov_0_113680,640,Linear,Singleton,,nan,nan,nan,nan
,BP49_NODE_670_length_640_cov_0_250482,640,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6271_length_640_cov_3_671403,640,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6273_length_640_cov_3_428064,640,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6276_length_640_cov_2_980462,640,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6286_length_640_cov_2_083481,640,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_1158_length_640_cov_4_067496,640,Linear,Singleton,,nan,nan,nan,nan
,BeeP-49-2013_NODE_1377_length_639_cov_6_195730,639,Linear,Clustered,404_0,Cystoviridae,nan,nan,nan
,BeeP-06-2013_NODE_659_length_639_cov_2_967972,639,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6299_length_639_cov_2_919929,639,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6300_length_639_cov_2_795374,639,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_1168_length_639_cov_4_565836,639,Linear,Singleton,,nan,nan,nan,nan
,BP5_NODE_51_length_638_cov_0_352031,638,Linear,Clustered,245_0,Mixed,nan,nan,nan
,BeeP-11-2013_NODE_6314_length_638_cov_25_748663,638,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6321_length_638_cov_2_545455,638,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6328_length_638_cov_1_454545,638,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6330_length_638_cov_1_028520,638,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_3676_length_638_cov_6_631016,638,Linear,Singleton,,nan,nan,nan,nan
,BP50_NODE_1232_length_637_cov_0_519380,637,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6335_length_637_cov_4_800000,637,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6346_length_637_cov_1_610714,637,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_3074_length_636_cov_0_475728,636,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6355_length_636_cov_1_971377,636,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6358_length_636_cov_1_819320,636,Linear,Singleton,,nan,nan,nan,nan
,BeeP-47-2013_NODE_565_length_636_cov_9_361360,636,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_3089_length_635_cov_0_252918,635,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6364_length_635_cov_5_537634,635,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6367_length_635_cov_4_084229,635,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6382_length_635_cov_1_431900,635,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_3104_length_634_cov_0_107212,634,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6387_length_634_cov_4_165171,634,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6395_length_634_cov_2_159785,634,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6397_length_634_cov_1_671454,634,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_3739_length_634_cov_16_531418,634,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6404_length_633_cov_4_708633,633,Linear,Clustered,587_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_6408_length_633_cov_3_151079,633,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6411_length_633_cov_2_161871,633,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6418_length_633_cov_1_830935,633,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6419_length_633_cov_1_820144,633,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6421_length_633_cov_1_496403,633,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_3967_length_633_cov_2_656475,633,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6429_length_632_cov_3_823423,632,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6433_length_632_cov_3_102703,632,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6435_length_632_cov_2_619820,632,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6436_length_632_cov_2_538739,632,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6443_length_632_cov_1_493694,632,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_3993_length_631_cov_5_411552,631,Linear,Clustered,384_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_6453_length_631_cov_3_440433,631,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6468_length_631_cov_2_164260,631,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_3804_length_631_cov_8_891697,631,Linear,Singleton,,nan,nan,nan,nan
,BeeP-32-2013_NODE_308_length_631_cov_1_389892,631,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6483_length_630_cov_2_216998,630,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6494_length_630_cov_1_385172,630,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6497_length_630_cov_0_848101,630,Linear,Singleton,,nan,nan,nan,nan
,BeeP-26-2013_NODE_89_length_630_cov_0_963834,630,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_1215_length_630_cov_2_045208,630,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6513_length_629_cov_1_331522,629,Linear,Clustered,620_0,Myoviridae,nan,nan,nan
,BeeP-05-2013_NODE_716_length_629_cov_2_677536,629,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6510_length_629_cov_1_896739,629,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6515_length_629_cov_1_204710,629,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_4023_length_629_cov_1_858696,629,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_3167_length_628_cov_0_104536,628,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6519_length_628_cov_3_760436,628,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6522_length_628_cov_3_136116,628,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6524_length_628_cov_2_529946,628,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6525_length_628_cov_1_638838,628,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6528_length_628_cov_1_397459,628,Linear,Singleton,,nan,nan,nan,nan
,BeeP-16-2013_NODE_526_length_628_cov_2_357532,628,Linear,Singleton,,nan,nan,nan,nan
,BeeP-44-2013_NODE_794_length_628_cov_4_346642,628,Linear,Singleton,,nan,nan,nan,nan
,BeeP-44-2013_NODE_796_length_628_cov_1_566243,628,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_3182_length_627_cov_0_132411,627,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6537_length_627_cov_3_629091,627,Linear,Singleton,,nan,nan,nan,nan
,BP10_NODE_1482_length_626_cov_0_172277,626,Linear,Singleton,,nan,nan,nan,nan
,BP18_NODE_298_length_626_cov_0_623762,626,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_3186_length_626_cov_0_453465,626,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_3188_length_626_cov_0_190099,626,Linear,Singleton,,nan,nan,nan,nan
,BP33_NODE_457_length_626_cov_0_358416,626,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6560_length_626_cov_5_479053,626,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6564_length_626_cov_4_444444,626,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6570_length_626_cov_2_706740,626,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6575_length_626_cov_2_187614,626,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6576_length_626_cov_1_861566,626,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6580_length_626_cov_1_526412,626,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_3899_length_626_cov_8_307832,626,Linear,Singleton,,nan,nan,nan,nan
,BeeP-43-2013_NODE_183_length_626_cov_1_087432,626,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6589_length_625_cov_2_388686,625,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6590_length_625_cov_2_043796,625,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6593_length_625_cov_1_374088,625,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6608_length_624_cov_2_016453,624,Linear,Clustered,498_0,Myoviridae,nan,nan,nan
,BP12_NODE_276_length_624_cov_0_423459,624,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6597_length_624_cov_4_574040,624,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6598_length_624_cov_4_135283,624,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6600_length_624_cov_3_961609,624,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6611_length_624_cov_1_923218,624,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6612_length_624_cov_1_789762,624,Linear,Singleton,,nan,nan,nan,nan
,BeeP-06-2013_NODE_680_length_623_cov_0_871795,623,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6624_length_623_cov_3_419414,623,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6626_length_623_cov_2_913919,623,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6637_length_623_cov_2_007326,623,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6645_length_623_cov_1_064103,623,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_3236_length_622_cov_0_295409,622,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6663_length_622_cov_1_339450,622,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_3996_length_622_cov_7_697248,622,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6672_length_621_cov_3_034926,621,Linear,Clustered,13_0,Myoviridae,nan,nan,nan
,BP23_NODE_927_length_621_cov_0_178000,621,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6666_length_621_cov_6_711397,621,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6667_length_621_cov_4_454044,621,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6676_length_621_cov_2_639706,621,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6683_length_621_cov_1_865809,621,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6688_length_621_cov_0_944853,621,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6696_length_620_cov_2_906077,620,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6698_length_620_cov_2_823204,620,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6702_length_620_cov_2_237569,620,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6710_length_620_cov_1_508287,620,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_1259_length_620_cov_4_206262,620,Linear,Singleton,,nan,nan,nan,nan
,BP18_NODE_306_length_619_cov_0_586345,619,Linear,Clustered,226_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_6727_length_619_cov_2_500000,619,Linear,Clustered,476_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_6728_length_619_cov_2_429889,619,Linear,Clustered,614_0,Myoviridae,nan,nan,nan
,BP24_NODE_3275_length_619_cov_0_170683,619,Linear,Singleton,,nan,nan,nan,nan
,BP50_NODE_1298_length_619_cov_0_373494,619,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6717_length_619_cov_4_601476,619,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6725_length_619_cov_2_738007,619,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6729_length_619_cov_2_398524,619,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6743_length_618_cov_2_463956,618,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6754_length_618_cov_1_042514,618,Linear,Singleton,,nan,nan,nan,nan
,BeeP-44-2013_NODE_823_length_618_cov_2_534196,618,Linear,Singleton,,nan,nan,nan,nan
,BeeP-44-2013_NODE_829_length_618_cov_0_974122,618,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6756_length_617_cov_5_955556,617,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6760_length_617_cov_3_279630,617,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6761_length_617_cov_3_181481,617,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6767_length_617_cov_2_581481,617,Linear,Singleton,,nan,nan,nan,nan
,BP18_NODE_309_length_616_cov_0_200000,616,Linear,Clustered,227_0,Myoviridae,nan,nan,nan
,BP46_NODE_599_length_616_cov_0_202020,616,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6794_length_616_cov_1_771800,616,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6811_length_615_cov_2_098513,615,Linear,Clustered,627_0,Myoviridae,nan,nan,nan
,BeeP-05-2013_NODE_737_length_615_cov_1_672862,615,Linear,Singleton,,nan,nan,nan,nan
,BeeP-05-2013_NODE_738_length_615_cov_1_157993,615,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6815_length_615_cov_1_704461,615,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6818_length_615_cov_1_436803,615,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_1286_length_615_cov_2_451673,615,Linear,Singleton,,nan,nan,nan,nan
,BeeP-43-2013_NODE_191_length_615_cov_1_462825,615,Linear,Singleton,,nan,nan,nan,nan
,BP49_NODE_724_length_614_cov_0_409736,614,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6825_length_614_cov_2_651769,614,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6836_length_614_cov_1_590317,614,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6837_length_614_cov_1_527002,614,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_4187_length_614_cov_6_009311,614,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6843_length_613_cov_4_486940,613,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6846_length_613_cov_3_445896,613,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6854_length_613_cov_1_973881,613,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6860_length_613_cov_1_701493,613,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6861_length_613_cov_1_619403,613,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6864_length_613_cov_1_333955,613,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6867_length_612_cov_4_601869,612,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6875_length_612_cov_2_003738,612,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6877_length_612_cov_1_882243,612,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6884_length_612_cov_1_355140,612,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6885_length_612_cov_1_327103,612,Linear,Singleton,,nan,nan,nan,nan
,BP10_NODE_1577_length_611_cov_0_265306,611,Linear,Singleton,,nan,nan,nan,nan
,BP23_NODE_944_length_611_cov_0_200000,611,Linear,Singleton,,nan,nan,nan,nan
,BP32_NODE_287_length_611_cov_0_281633,611,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6892_length_611_cov_3_234082,611,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6907_length_611_cov_1_282772,611,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_4264_length_611_cov_4_247191,611,Linear,Singleton,,nan,nan,nan,nan
,BP10_NODE_1583_length_610_cov_0_323108,610,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_3369_length_610_cov_0_218814,610,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6910_length_610_cov_3_712946,610,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6924_length_610_cov_1_499062,610,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6928_length_610_cov_1_317073,610,Linear,Singleton,,nan,nan,nan,nan
,BeeP-18-2013_NODE_202_length_610_cov_1_677298,610,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_4279_length_610_cov_17_382739,610,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6946_length_609_cov_1_979323,609,Linear,Singleton,,nan,nan,nan,nan
,BeeP-47-2013_NODE_611_length_609_cov_2_571429,609,Linear,Singleton,,nan,nan,nan,nan
,BP10_NODE_1601_length_608_cov_0_375770,608,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_3389_length_608_cov_0_365503,608,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6965_length_608_cov_2_598870,608,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_4332_length_608_cov_11_860640,608,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_4362_length_608_cov_2_376648,608,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6974_length_607_cov_6_703774,607,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6975_length_607_cov_4_796226,607,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6976_length_607_cov_3_754717,607,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6984_length_607_cov_2_005660,607,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_6992_length_607_cov_1_571698,607,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7000_length_607_cov_1_071698,607,Linear,Singleton,,nan,nan,nan,nan
,BeeP-34-2013_NODE_376_length_607_cov_1_894340,607,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7003_length_606_cov_8_005671,606,Linear,Clustered,618_0,Mixed,nan,nan,nan
,BP24_NODE_3423_length_606_cov_0_150515,606,Linear,Singleton,,nan,nan,nan,nan
,BeeP-06-2013_NODE_704_length_606_cov_1_863894,606,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7006_length_606_cov_5_349716,606,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7013_length_606_cov_2_729679,606,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7016_length_606_cov_2_003781,606,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7020_length_606_cov_1_646503,606,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7027_length_606_cov_0_979206,606,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7033_length_605_cov_2_441288,605,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7039_length_605_cov_1_886364,605,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7047_length_605_cov_1_104167,605,Linear,Singleton,,nan,nan,nan,nan
,BP20_NODE_134_length_604_cov_0_258799,604,Linear,Singleton,,nan,nan,nan,nan
,BP27_NODE_454_length_604_cov_0_546584,604,Linear,Singleton,,nan,nan,nan,nan
,BP49_NODE_751_length_604_cov_0_345756,604,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7053_length_604_cov_5_039848,604,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7059_length_604_cov_2_079696,604,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7061_length_604_cov_2_068311,604,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7063_length_604_cov_2_058824,604,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7066_length_604_cov_1_789374,604,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7068_length_604_cov_1_743833,604,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7069_length_604_cov_1_662239,604,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7074_length_604_cov_1_261860,604,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_3463_length_603_cov_0_201245,603,Linear,Singleton,,nan,nan,nan,nan
,BP49_NODE_758_length_603_cov_0_130705,603,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7084_length_603_cov_1_906844,603,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7093_length_602_cov_26_232381,602,Linear,Clustered,485_0,Mixed,nan,nan,nan
,BeeP-11-2013_NODE_7095_length_602_cov_4_017143,602,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7096_length_602_cov_3_960000,602,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_7100_length_602_cov_2_700952,602,Linear,Singleton,,nan,nan,nan,nan
