,Major capsid,Minor capsid,Baseplate,Major tail,Minor tail,Portal,Tail fiber,Tail shaft,Collar,HTJ,Other,Confidence
contig_2196_phanotate_62_geneCall,0.00,0.08,0.16,0.08,0.69,0.01,0.03,0.00,1.38,0.02,7.54,0.99
contig_2196_phanotate_63_geneCall,0.22,0.06,0.02,0.14,0.38,0.04,0.46,0.02,0.88,0.02,7.74,0.99
contig_2196_phanotate_64_geneCall,0.13,0.29,0.92,2.42,0.36,1.00,0.33,0.17,0.17,0.35,3.86,0.97
contig_2196_phanotate_65_geneCall,0.17,0.41,0.34,0.46,0.38,0.11,0.31,0.17,1.21,0.58,5.87,0.98
contig_2196_phanotate_66_geneCall,0.36,0.73,0.74,0.61,0.62,0.76,1.48,0.32,0.49,0.60,3.30,0.97
contig_2196_phanotate_67_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_68_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,9.92,1.00
contig_2196_phanotate_69_geneCall,0.32,0.19,0.28,0.03,0.11,0.10,0.09,0.02,0.11,0.42,8.33,0.99
contig_2196_phanotate_70_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_71_geneCall,0.01,0.04,0.01,0.00,0.01,0.10,0.07,0.00,0.03,0.07,9.67,1.00
contig_2196_phanotate_72_geneCall,0.02,0.34,0.23,0.10,0.30,0.84,0.73,0.08,0.32,0.06,6.98,0.99
contig_2196_phanotate_73_geneCall,0.01,0.14,5.86,0.09,0.07,0.04,1.25,0.02,0.87,0.05,1.59,0.91
contig_2196_phanotate_74_geneCall,0.00,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,9.95,1.00
contig_2196_phanotate_75_geneCall,0.02,0.26,0.23,0.02,0.14,0.61,0.09,0.04,0.01,1.86,6.72,0.98
contig_2196_phanotate_76_geneCall,0.36,0.77,0.85,0.27,0.50,0.21,1.67,0.12,0.49,0.31,4.46,0.98
contig_2196_phanotate_77_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2196_phanotate_78_geneCall,0.11,0.12,0.52,0.02,0.09,0.07,0.07,0.04,0.03,0.28,8.65,1.00
contig_2196_phanotate_79_geneCall,0.12,0.50,0.34,0.20,0.12,1.69,0.48,0.06,0.11,2.23,4.14,0.97
contig_2196_phanotate_80_geneCall,0.22,1.53,0.59,0.02,0.29,0.15,0.48,0.23,0.06,0.46,5.97,0.98
contig_2196_phanotate_81_geneCall,0.15,0.44,0.34,0.81,0.08,0.36,0.27,0.07,0.37,0.15,6.96,0.99
contig_2196_phanotate_82_geneCall,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.04,9.92,1.00
contig_2196_phanotate_83_geneCall,0.16,0.33,0.24,0.11,0.28,0.30,0.49,0.17,1.33,0.74,5.84,0.98
contig_2196_phanotate_84_geneCall,0.00,0.00,0.00,0.00,0.05,0.01,0.00,0.00,0.04,0.00,9.89,1.00
contig_2196_phanotate_85_geneCall,0.04,0.34,0.00,0.00,0.04,2.30,0.41,0.00,0.14,2.08,4.65,0.98
contig_2196_phanotate_86_geneCall,0.00,0.06,0.00,0.00,0.01,0.04,0.05,0.00,0.02,0.04,9.78,1.00
contig_2196_phanotate_87_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.09,0.00,0.02,0.43,9.45,1.00
contig_2196_phanotate_88_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.03,0.00,9.94,1.00
contig_2196_phanotate_89_geneCall,0.00,0.05,0.00,0.00,0.01,0.01,0.01,0.00,0.01,1.11,8.79,1.00
contig_2196_phanotate_90_geneCall,0.09,0.94,0.13,0.03,0.31,0.11,0.49,0.03,0.10,0.35,7.42,0.99
contig_2196_phanotate_91_geneCall,0.17,0.19,0.42,0.09,0.05,1.21,0.16,0.11,2.20,1.28,4.13,0.97
contig_2196_phanotate_92_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_93_geneCall,0.15,1.10,2.65,0.28,0.21,0.39,1.86,1.17,0.36,0.45,1.38,0.75
contig_2196_phanotate_94_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_95_geneCall,0.04,0.09,0.01,0.01,0.03,0.68,0.29,0.11,0.10,0.04,8.61,1.00
contig_2196_phanotate_96_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,1.40,8.58,1.00
contig_2196_phanotate_97_geneCall,0.00,0.01,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.05,9.90,1.00
contig_2196_phanotate_98_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_99_geneCall,0.03,0.04,0.01,0.00,0.01,0.01,0.12,0.00,0.01,0.01,9.76,1.00
contig_2196_phanotate_100_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2196_phanotate_101_geneCall,0.00,0.03,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.02,9.90,1.00
contig_2196_phanotate_102_geneCall,0.00,0.02,0.02,0.00,0.01,0.00,0.22,0.00,0.01,0.02,9.69,1.00
contig_2196_phanotate_103_geneCall,0.00,1.54,0.23,0.00,0.01,0.00,0.11,0.00,0.00,0.02,8.10,0.99
contig_2196_phanotate_104_geneCall,0.02,0.10,0.04,0.02,0.08,0.04,0.13,0.02,0.07,0.13,9.35,1.00
contig_2196_phanotate_105_geneCall,0.00,1.36,0.02,0.01,0.01,1.76,0.06,0.01,0.01,0.09,6.67,0.98
contig_2196_phanotate_106_geneCall,0.01,0.16,0.06,0.07,0.02,0.06,0.08,0.01,0.06,0.28,9.18,1.00
contig_2196_phanotate_107_geneCall,0.41,1.01,0.19,0.13,0.55,0.73,2.43,0.20,0.53,1.81,2.01,0.39
contig_2196_phanotate_108_geneCall,0.07,1.99,0.37,0.12,0.12,0.30,0.25,0.13,0.06,0.39,6.21,0.98
contig_2196_phanotate_109_geneCall,0.73,0.07,0.08,0.13,0.05,0.06,0.04,0.00,0.02,0.68,8.14,0.99
contig_2196_phanotate_110_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,1.00
contig_2196_phanotate_111_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_112_geneCall,0.02,0.08,0.16,0.06,0.13,0.08,0.67,0.12,0.02,0.03,8.64,1.00
contig_2196_phanotate_113_geneCall,0.07,0.09,0.19,0.70,0.03,0.06,0.69,0.05,0.20,0.08,7.83,0.99
contig_2196_phanotate_114_geneCall,0.01,0.08,0.01,0.02,0.08,0.08,0.10,0.05,0.04,1.18,8.36,0.99
contig_2196_phanotate_115_geneCall,0.24,0.94,0.45,0.07,0.15,0.46,0.16,0.08,0.10,1.10,6.26,0.98
contig_2196_phanotate_116_geneCall,0.35,0.97,0.15,0.12,0.23,0.07,0.15,0.07,0.07,0.98,6.84,0.98
contig_2196_phanotate_117_geneCall,0.06,3.11,0.09,0.13,0.12,0.29,0.20,0.11,0.15,0.17,5.57,0.98
contig_2196_phanotate_118_geneCall,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,9.99,1.00
contig_2196_phanotate_119_geneCall,0.03,0.19,0.21,0.04,0.11,2.47,0.12,0.03,0.19,2.09,4.52,0.98
contig_2196_phanotate_120_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_121_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_122_geneCall,0.00,0.01,0.01,0.00,0.04,0.00,0.30,0.00,0.04,0.00,9.59,1.00
contig_2196_phanotate_123_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,9.96,1.00
contig_2196_phanotate_124_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_125_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_126_geneCall,0.00,0.01,0.00,0.00,0.04,0.06,0.02,0.00,0.03,0.05,9.78,1.00
contig_2196_phanotate_127_geneCall,0.00,0.03,0.00,0.00,0.01,0.01,0.04,0.00,0.01,0.01,9.89,1.00
contig_2196_phanotate_128_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_129_geneCall,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,9.96,1.00
contig_2196_phanotate_130_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_131_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,8.89,1.00
contig_2196_phanotate_132_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2196_phanotate_133_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_134_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_135_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_136_geneCall,0.00,0.02,0.00,0.00,0.01,0.00,0.03,0.00,0.15,0.03,9.76,1.00
contig_2196_phanotate_137_geneCall,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,9.94,1.00
contig_2196_phanotate_138_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_139_geneCall,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2196_phanotate_140_geneCall,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.15,9.65,1.00
contig_2196_phanotate_141_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_142_geneCall,0.00,0.06,0.04,0.00,0.02,0.02,0.76,0.02,0.04,0.00,9.05,1.00
contig_2196_phanotate_143_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_144_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_145_geneCall,0.03,0.43,0.08,0.00,0.01,0.03,0.01,0.01,0.01,5.19,4.21,0.76
contig_2196_phanotate_146_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.91,5.09,0.98
contig_2196_phanotate_147_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,9.99,1.00
contig_2196_phanotate_148_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_149_geneCall,0.01,0.06,0.09,0.01,0.02,0.09,0.04,0.02,0.14,0.06,9.46,1.00
contig_2196_phanotate_150_geneCall,0.00,0.05,0.01,0.00,0.03,0.01,0.02,0.00,0.00,0.16,9.72,1.00
contig_2196_phanotate_151_geneCall,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.02,0.00,0.19,9.76,1.00
contig_2196_phanotate_152_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2196_phanotate_153_geneCall,0.00,0.01,0.01,0.00,0.00,0.00,0.03,0.00,0.00,0.01,9.94,1.00
contig_2196_phanotate_154_geneCall,0.00,0.02,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.12,9.82,1.00
contig_2196_phanotate_155_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_156_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2196_phanotate_157_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_158_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.98,1.00
contig_2196_phanotate_159_geneCall,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,9.78,1.00
contig_2196_phanotate_160_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.97,1.00
contig_2196_phanotate_161_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_162_geneCall,0.00,0.00,0.71,0.01,0.31,0.00,0.03,0.00,0.12,0.10,8.72,1.00
contig_2196_phanotate_163_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.99,1.00
contig_2196_phanotate_164_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_165_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_166_geneCall,0.01,0.29,0.04,0.01,0.03,0.15,0.25,0.02,0.25,1.09,7.84,0.99
contig_2196_phanotate_167_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.01,9.94,1.00
contig_2196_phanotate_168_geneCall,0.03,0.10,0.33,0.01,0.03,0.71,0.06,0.01,0.05,1.02,7.65,0.99
contig_2196_phanotate_169_geneCall,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,9.98,1.00
contig_2196_phanotate_170_geneCall,0.00,0.02,0.03,3.12,0.22,0.00,0.12,0.00,0.01,0.03,6.44,0.98
contig_2196_phanotate_171_geneCall,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,1.00
contig_2196_phanotate_172_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_173_geneCall,0.00,2.29,0.01,0.00,0.02,0.10,0.06,0.00,0.10,0.14,7.27,0.99
contig_2196_phanotate_174_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,9.97,1.00
contig_2196_phanotate_175_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.99,1.00
contig_2196_phanotate_176_geneCall,0.02,0.34,0.04,0.01,0.02,0.05,0.08,0.01,0.03,1.98,7.43,0.99
contig_2196_phanotate_177_geneCall,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.41,9.55,1.00
contig_2196_phanotate_178_geneCall,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,9.96,1.00
contig_2196_phanotate_179_geneCall,0.01,0.10,0.02,0.00,0.03,0.22,0.04,0.01,0.03,0.09,9.43,1.00
contig_2196_phanotate_180_geneCall,0.00,0.05,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.02,9.91,1.00
contig_2196_phanotate_181_geneCall,0.23,2.13,0.23,0.33,0.42,0.21,0.24,0.18,0.17,0.22,5.64,0.98
contig_2196_phanotate_182_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.03,0.00,9.96,1.00
contig_2196_phanotate_183_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_184_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_185_geneCall,0.00,0.27,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.13,9.54,1.00
contig_2196_phanotate_186_geneCall,0.16,0.24,0.14,0.03,0.05,0.02,0.04,0.01,0.02,0.26,9.03,1.00
contig_2196_phanotate_187_geneCall,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,9.44,1.00
contig_2196_phanotate_188_geneCall,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.02,9.94,1.00
contig_2196_phanotate_189_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_190_geneCall,0.00,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.06,9.89,1.00
contig_2196_phanotate_191_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,9.96,1.00
contig_2196_phanotate_192_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.99,1.00
contig_2196_phanotate_193_geneCall,0.01,0.04,0.04,0.01,0.19,0.08,0.52,0.02,0.06,0.01,9.02,1.00
contig_2196_phanotate_194_geneCall,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,9.97,1.00
contig_2196_phanotate_195_geneCall,0.00,0.01,0.00,0.00,0.01,0.00,0.02,0.00,0.00,0.95,9.00,1.00
contig_2196_phanotate_196_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.15,9.83,1.00
contig_2196_phanotate_197_geneCall,0.00,0.03,0.01,0.00,0.00,0.02,0.08,0.00,0.01,0.05,9.81,1.00
contig_2196_phanotate_198_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.07,8.92,1.00
contig_2196_phanotate_199_geneCall,0.00,0.03,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.30,9.65,1.00
contig_2196_phanotate_200_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_201_geneCall,0.02,0.32,0.46,0.45,0.03,0.04,0.29,0.03,0.02,0.07,8.29,0.99
contig_2196_phanotate_202_geneCall,0.01,0.02,0.00,0.00,0.01,0.03,0.07,0.00,0.04,0.01,9.80,1.00
contig_2196_phanotate_203_geneCall,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,9.97,1.00
contig_2196_phanotate_204_geneCall,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.74,0.00,9.23,1.00
contig_2196_phanotate_205_geneCall,0.00,0.07,0.01,0.00,0.00,0.00,0.03,0.00,0.00,0.01,9.88,1.00
contig_2196_phanotate_206_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,9.99,1.00
contig_2196_phanotate_207_geneCall,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,9.98,1.00
contig_2196_phanotate_208_geneCall,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,9.98,1.00
contig_2196_phanotate_209_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,1.00
contig_2196_phanotate_210_geneCall,0.07,0.09,0.04,0.00,0.25,0.01,0.02,0.00,0.08,0.00,9.43,1.00
contig_2196_phanotate_211_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_212_geneCall,0.00,0.05,0.00,0.00,0.00,0.01,0.01,0.00,0.03,0.04,9.86,1.00
contig_2196_phanotate_213_geneCall,0.00,0.18,0.00,0.05,0.08,0.05,0.06,0.01,0.02,0.54,9.00,1.00
contig_2196_phanotate_214_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_215_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_216_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_217_geneCall,0.01,3.46,0.04,0.01,0.06,0.08,0.23,0.01,0.04,0.10,5.96,0.98
contig_2196_phanotate_218_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.05,9.92,1.00
contig_2196_phanotate_219_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_220_geneCall,0.03,0.20,0.01,0.00,0.02,0.18,0.02,0.02,0.04,0.11,9.39,1.00
contig_2196_phanotate_221_geneCall,0.00,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,9.93,1.00
contig_2196_phanotate_222_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_223_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_224_geneCall,0.00,0.03,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.09,9.86,1.00
contig_2196_phanotate_225_geneCall,0.00,0.06,0.01,0.00,0.03,0.03,0.09,0.00,0.02,0.00,9.75,1.00
contig_2196_phanotate_226_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_227_geneCall,0.01,0.19,0.05,0.01,0.01,0.01,0.04,0.00,0.03,0.01,9.66,1.00
contig_2196_phanotate_228_geneCall,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.96,1.00
contig_2196_phanotate_229_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_230_geneCall,0.00,0.08,0.03,0.00,0.02,0.02,0.06,0.00,0.01,0.05,9.72,1.00
contig_2196_phanotate_231_geneCall,0.01,0.34,0.03,0.01,0.21,0.04,0.06,0.01,0.03,0.02,9.24,1.00
contig_2196_phanotate_232_geneCall,0.00,0.05,0.02,0.03,0.01,0.00,0.01,0.00,0.01,1.30,8.57,1.00
contig_2196_phanotate_233_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_234_geneCall,0.00,0.01,0.00,0.00,0.02,0.01,0.01,0.00,0.01,2.21,7.74,0.99
contig_2196_phanotate_235_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2196_phanotate_236_geneCall,0.00,0.01,0.01,0.00,0.01,0.02,0.00,0.00,0.00,0.59,9.36,1.00
contig_2196_phanotate_237_geneCall,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,9.97,1.00
contig_2196_phanotate_238_geneCall,0.02,0.08,0.02,0.02,0.15,0.11,0.16,0.02,0.23,1.43,7.75,0.99
contig_2196_phanotate_239_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2196_phanotate_240_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_241_geneCall,0.00,0.02,0.00,0.00,0.00,0.00,0.02,0.00,0.01,1.02,8.93,1.00
contig_2196_phanotate_242_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_243_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_244_geneCall,0.01,0.04,0.01,0.02,0.01,0.05,0.13,0.00,0.06,0.03,9.65,1.00
contig_2196_phanotate_245_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_246_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2196_phanotate_247_geneCall,0.01,0.09,0.02,0.00,0.03,0.14,0.02,0.01,0.05,0.24,9.41,1.00
contig_2196_phanotate_248_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2196_phanotate_249_geneCall,0.01,0.03,0.00,0.00,0.02,0.01,0.01,0.00,0.00,0.00,9.91,1.00
contig_2196_phanotate_250_geneCall,0.02,0.16,0.49,0.04,0.09,0.06,0.10,0.02,0.03,0.10,8.89,1.00
contig_2196_phanotate_251_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,9.08,1.00
contig_2196_phanotate_252_geneCall,0.00,0.01,0.00,0.01,0.02,0.01,0.02,0.00,0.01,0.16,9.77,1.00
contig_2196_phanotate_253_geneCall,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,9.99,1.00
contig_2196_phanotate_254_geneCall,0.06,3.11,0.09,0.13,0.12,0.29,0.20,0.11,0.15,0.17,5.57,0.98
contig_2196_phanotate_255_geneCall,0.18,0.79,0.15,0.24,0.34,0.13,0.30,0.17,0.16,2.19,5.35,0.98
contig_2196_phanotate_256_geneCall,0.01,0.12,0.18,0.03,0.05,0.45,0.10,0.03,0.06,3.02,5.94,0.98
contig_2196_phanotate_257_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.97,1.00
contig_2196_phanotate_258_geneCall,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.91,1.00
contig_2196_phanotate_259_geneCall,0.00,5.58,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,4.42,0.19
contig_2196_phanotate_260_geneCall,0.00,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.02,9.93,1.00
contig_2196_phanotate_261_geneCall,0.00,0.01,0.00,0.00,0.03,0.00,0.01,0.00,0.02,0.01,9.92,1.00
contig_2196_phanotate_262_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_263_geneCall,0.00,0.01,0.00,0.00,0.00,0.02,0.03,0.00,0.15,0.00,9.78,1.00
contig_2196_phanotate_264_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.98,1.00
contig_2196_phanotate_265_geneCall,0.00,0.07,0.00,0.00,0.01,0.01,0.02,0.00,0.01,0.15,9.73,1.00
contig_2196_phanotate_266_geneCall,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.01,9.97,1.00
contig_2196_phanotate_267_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_268_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2196_phanotate_269_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.99,1.00
contig_2196_phanotate_270_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,9.61,1.00
contig_2196_phanotate_271_geneCall,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.08,9.88,1.00
contig_2196_phanotate_272_geneCall,0.00,0.04,0.01,0.00,0.01,0.00,0.06,0.00,0.02,0.02,9.84,1.00
