,Major capsid,Minor capsid,Baseplate,Major tail,Minor tail,Portal,Tail fiber,Tail shaft,Collar,HTJ,Other,Confidence
scaffold_1797_phanotate_110_geneCall,0.00,0.07,0.01,0.02,0.01,0.03,0.05,0.01,0.04,1.23,8.54,0.99
scaffold_1797_phanotate_111_geneCall,0.00,0.06,0.01,0.00,0.01,0.01,0.08,0.02,0.05,0.08,9.67,1.00
scaffold_1797_phanotate_112_geneCall,0.09,0.35,0.15,0.11,0.16,1.52,0.77,0.08,0.17,0.30,6.30,0.98
scaffold_1797_phanotate_113_geneCall,0.68,0.68,0.75,0.77,0.78,0.55,0.98,0.36,0.72,0.50,3.23,0.97
scaffold_1797_phanotate_114_geneCall,0.01,0.09,0.02,0.92,0.67,0.11,0.05,0.00,0.01,0.03,8.09,0.99
scaffold_1797_phanotate_115_geneCall,0.00,0.14,0.01,0.01,0.01,0.02,0.07,0.00,0.01,0.74,8.99,1.00
scaffold_1797_phanotate_116_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1797_phanotate_117_geneCall,0.00,0.18,0.02,0.01,0.06,0.09,0.08,0.01,0.01,0.25,9.30,1.00
scaffold_1797_phanotate_118_geneCall,0.24,0.34,0.57,0.03,0.10,0.12,0.53,0.04,5.25,0.06,2.74,0.83
scaffold_1797_phanotate_119_geneCall,0.02,1.00,0.20,0.06,0.10,0.24,0.08,0.15,0.10,0.13,7.91,0.99
scaffold_1797_phanotate_120_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
scaffold_1797_phanotate_121_geneCall,0.00,0.03,0.00,0.03,0.03,0.01,0.01,0.00,0.02,0.19,9.68,1.00
scaffold_1797_phanotate_122_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
scaffold_1797_phanotate_123_geneCall,0.00,0.01,0.00,0.00,0.01,0.20,0.00,0.00,0.03,0.16,9.59,1.00
scaffold_1797_phanotate_124_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
scaffold_1797_phanotate_125_geneCall,0.00,1.68,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,8.30,0.99
scaffold_1797_phanotate_126_geneCall,0.00,0.03,0.01,0.00,0.06,0.01,0.05,0.01,0.01,0.00,9.81,1.00
scaffold_1797_phanotate_127_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
scaffold_1797_phanotate_128_geneCall,0.10,0.59,0.20,0.13,0.34,0.48,0.33,0.22,0.30,0.80,6.50,0.98
scaffold_1797_phanotate_129_geneCall,0.03,0.90,2.72,0.11,0.11,0.22,0.08,0.03,0.18,0.12,5.50,0.98
scaffold_1797_phanotate_130_geneCall,0.01,0.15,0.08,0.01,0.02,1.82,0.12,0.03,0.56,0.86,6.34,0.98
scaffold_1797_phanotate_131_geneCall,0.45,0.63,0.34,0.66,0.26,0.59,0.63,0.51,1.37,0.55,4.02,0.97
scaffold_1797_phanotate_132_geneCall,0.50,0.37,0.12,0.16,0.22,2.70,0.56,0.10,0.40,0.73,4.15,0.97
scaffold_1797_phanotate_133_geneCall,0.00,0.02,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.09,9.84,1.00
scaffold_1797_phanotate_134_geneCall,0.03,0.06,0.03,0.03,0.05,0.09,0.14,0.02,0.12,0.29,9.15,1.00
scaffold_1797_phanotate_135_geneCall,0.00,0.01,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.01,9.95,1.00
scaffold_1797_phanotate_136_geneCall,0.00,0.05,0.00,0.00,0.01,0.01,0.03,0.00,0.00,0.08,9.81,1.00
scaffold_1797_phanotate_137_geneCall,0.24,0.54,0.17,0.19,0.74,0.46,0.50,0.16,0.37,0.18,6.44,0.98
scaffold_1797_phanotate_138_geneCall,0.04,0.33,0.06,0.02,0.06,0.30,0.08,0.02,0.05,0.22,8.81,1.00
scaffold_1797_phanotate_139_geneCall,0.02,0.45,0.01,0.00,0.00,2.01,0.02,0.00,0.02,0.04,7.41,0.99
scaffold_1797_phanotate_140_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1797_phanotate_141_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1797_phanotate_142_geneCall,0.02,0.43,0.04,0.06,0.10,0.07,0.16,0.03,0.10,0.14,8.87,1.00
scaffold_1797_phanotate_143_geneCall,0.43,1.04,0.39,0.35,0.68,1.22,0.64,0.31,0.40,0.85,3.70,0.97
scaffold_1797_phanotate_144_geneCall,0.01,0.23,0.04,0.01,0.06,0.09,0.13,0.02,0.02,0.20,9.20,1.00
scaffold_1797_phanotate_145_geneCall,0.00,0.00,0.00,0.00,0.02,0.06,0.02,0.00,0.02,0.01,9.87,1.00
scaffold_1797_phanotate_146_geneCall,0.96,0.54,0.85,0.91,1.17,0.32,1.04,0.23,0.30,0.34,3.35,0.97
scaffold_1797_phanotate_147_geneCall,0.00,0.08,0.00,0.00,0.01,0.09,0.01,0.00,0.00,0.01,9.80,1.00
scaffold_1797_phanotate_148_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
scaffold_1797_phanotate_149_geneCall,0.01,0.09,0.03,0.01,0.11,0.08,0.25,0.02,0.19,0.04,9.17,1.00
scaffold_1797_phanotate_150_geneCall,0.06,0.26,0.11,0.03,0.30,0.10,0.16,0.03,0.05,0.08,8.82,1.00
scaffold_1797_phanotate_151_geneCall,0.02,0.39,0.02,0.02,0.03,0.99,0.11,0.02,0.30,0.40,7.69,0.99
scaffold_1797_phanotate_152_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,9.15,1.00
scaffold_1797_phanotate_153_geneCall,0.04,0.44,0.05,0.07,0.09,0.04,0.12,0.04,0.09,0.19,8.84,1.00
scaffold_1797_phanotate_154_geneCall,0.00,0.04,0.01,0.01,0.15,0.00,0.03,0.00,0.01,0.48,9.26,1.00
scaffold_1797_phanotate_155_geneCall,0.03,0.59,0.13,0.08,0.18,1.34,0.32,0.05,0.23,0.73,6.31,0.98
scaffold_1797_phanotate_156_geneCall,0.26,1.17,0.25,0.19,0.31,0.56,0.94,0.13,0.39,0.97,4.85,0.98
scaffold_1797_phanotate_157_geneCall,0.01,0.19,0.01,0.05,0.04,0.20,0.03,0.01,0.04,0.04,9.39,1.00
scaffold_1797_phanotate_158_geneCall,0.04,0.02,0.01,0.01,0.01,9.74,0.03,0.01,0.01,0.03,0.10,1.00
scaffold_1797_phanotate_159_geneCall,0.35,2.18,0.66,0.20,0.46,1.05,0.98,0.60,0.33,0.52,2.66,0.96
scaffold_1797_phanotate_160_geneCall,0.00,0.02,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.01,9.83,1.00
scaffold_1797_phanotate_161_geneCall,1.97,2.12,0.22,0.31,0.30,0.72,0.37,0.57,0.36,0.54,2.52,0.96
scaffold_1797_phanotate_162_geneCall,0.03,0.11,0.09,0.28,0.03,0.51,0.14,0.10,0.37,0.31,8.02,0.99
scaffold_1797_phanotate_163_geneCall,0.81,0.36,0.38,0.24,0.27,5.34,0.64,0.27,0.26,0.38,1.04,0.94
scaffold_1797_phanotate_164_geneCall,0.42,1.20,0.54,0.38,0.66,0.40,0.94,0.24,0.47,1.10,3.66,0.97
scaffold_1797_phanotate_165_geneCall,0.02,0.11,0.06,0.07,0.20,0.08,0.10,0.03,0.08,0.23,9.03,1.00
scaffold_1797_phanotate_166_geneCall,0.43,1.16,0.39,0.25,0.58,1.34,0.95,0.23,0.26,0.41,4.01,0.97
scaffold_1797_phanotate_167_geneCall,0.13,0.44,0.34,0.09,0.37,2.01,0.86,0.11,0.61,3.09,1.95,0.61
scaffold_1797_phanotate_168_geneCall,0.36,0.87,0.53,3.21,0.69,0.36,0.99,0.28,0.53,0.39,1.80,0.65
scaffold_1797_phanotate_169_geneCall,0.00,0.01,0.00,0.00,0.01,0.02,0.00,0.00,0.01,0.00,9.94,1.00
scaffold_1797_phanotate_170_geneCall,1.04,0.60,0.04,0.07,0.08,1.48,0.17,0.05,0.14,1.48,4.83,0.98
scaffold_1797_phanotate_171_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1797_phanotate_172_geneCall,0.10,0.25,0.17,0.10,0.07,0.29,0.15,0.07,0.25,0.16,8.38,0.99
scaffold_1797_phanotate_173_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1797_phanotate_174_geneCall,0.03,0.05,0.10,0.03,0.05,0.37,0.05,0.02,0.09,0.05,9.17,1.00
scaffold_1797_phanotate_175_geneCall,0.36,0.87,0.53,3.21,0.69,0.36,0.99,0.28,0.53,0.39,1.80,0.65
scaffold_1797_phanotate_176_geneCall,0.13,0.44,0.34,0.09,0.37,2.01,0.86,0.11,0.61,3.09,1.95,0.61
scaffold_1797_phanotate_177_geneCall,0.10,0.44,0.18,0.15,0.86,3.60,0.77,0.11,0.16,0.21,3.42,0.86
scaffold_1797_phanotate_178_geneCall,0.00,0.06,0.01,0.00,0.00,0.17,0.00,0.00,0.03,0.02,9.70,1.00
scaffold_1797_phanotate_179_geneCall,0.17,0.17,1.37,0.03,0.06,2.76,0.39,0.25,0.19,2.53,2.08,0.83
scaffold_1797_phanotate_180_geneCall,0.25,0.88,0.37,4.48,0.51,0.21,0.90,0.17,0.43,0.19,1.62,0.77
scaffold_1797_phanotate_181_geneCall,0.03,0.05,0.06,0.11,0.04,0.36,0.03,0.02,0.12,0.03,9.16,1.00
scaffold_1970_phanotate_1_geneCall,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.04,0.00,0.00,9.92,1.00
scaffold_1970_phanotate_2_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_3_geneCall,0.00,0.05,0.00,0.00,1.22,0.00,0.74,0.00,0.00,0.00,7.97,0.99
scaffold_1970_phanotate_4_geneCall,0.00,0.28,0.01,0.01,0.12,0.05,0.10,0.01,0.01,0.02,9.39,1.00
scaffold_1970_phanotate_5_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_6_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,9.85,1.00
scaffold_1970_phanotate_7_geneCall,0.03,0.14,0.09,0.02,0.94,0.19,0.37,0.01,0.05,0.08,8.08,0.99
scaffold_1970_phanotate_8_geneCall,0.00,0.06,0.03,0.00,0.01,0.01,0.07,0.01,0.01,0.00,9.80,1.00
scaffold_1970_phanotate_9_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
scaffold_1970_phanotate_10_geneCall,0.01,0.07,0.04,0.01,0.04,0.02,0.08,0.01,0.02,0.06,9.64,1.00
scaffold_1970_phanotate_11_geneCall,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,9.98,1.00
scaffold_1970_phanotate_12_geneCall,0.01,3.06,0.00,0.02,0.01,0.07,0.03,0.00,0.00,0.04,6.75,0.98
scaffold_1970_phanotate_13_geneCall,0.01,0.04,0.01,0.00,0.02,0.07,0.11,0.00,0.10,0.04,9.59,1.00
scaffold_1970_phanotate_14_geneCall,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.00,0.09,9.14,1.00
scaffold_1970_phanotate_15_geneCall,0.23,0.28,0.03,0.02,0.23,0.06,0.40,0.05,0.07,0.07,8.57,1.00
scaffold_1970_phanotate_16_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
scaffold_1970_phanotate_17_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_18_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
scaffold_1970_phanotate_19_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_20_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_21_geneCall,0.00,0.04,0.05,0.01,0.15,0.02,0.15,0.03,0.04,0.06,9.47,1.00
scaffold_1970_phanotate_22_geneCall,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,9.96,1.00
scaffold_1970_phanotate_23_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_24_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_25_geneCall,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,9.67,1.00
scaffold_1970_phanotate_26_geneCall,0.00,0.00,0.01,0.00,0.02,0.06,0.53,0.00,0.00,0.23,9.16,1.00
scaffold_1970_phanotate_27_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_28_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
scaffold_1970_phanotate_29_geneCall,0.00,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.09,9.86,1.00
scaffold_1970_phanotate_30_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
scaffold_1970_phanotate_31_geneCall,0.00,0.12,0.05,0.04,0.37,1.03,0.60,0.00,0.32,0.03,7.43,0.99
scaffold_1970_phanotate_32_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_33_geneCall,0.00,0.44,0.03,0.01,0.03,0.02,0.16,0.00,0.09,0.02,9.19,1.00
scaffold_1970_phanotate_34_geneCall,0.01,0.09,0.05,0.02,0.06,0.03,0.27,0.02,0.18,0.06,9.22,1.00
scaffold_1970_phanotate_35_geneCall,0.08,0.18,0.11,0.06,0.14,0.07,0.42,0.08,0.60,0.03,8.24,0.99
scaffold_1970_phanotate_36_geneCall,0.00,0.06,0.01,0.00,0.03,0.00,0.05,0.00,0.00,0.16,9.66,1.00
scaffold_1970_phanotate_37_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_38_geneCall,0.04,0.12,0.12,0.26,0.09,0.05,0.12,0.05,0.30,0.17,8.69,1.00
scaffold_1970_phanotate_39_geneCall,0.16,0.26,0.19,0.04,0.17,0.39,0.38,0.06,0.26,4.41,3.66,0.68
scaffold_1970_phanotate_40_geneCall,0.05,0.12,0.26,0.03,0.31,0.44,4.54,0.11,0.77,0.26,3.10,0.60
scaffold_1970_phanotate_41_geneCall,0.33,0.56,0.20,0.20,0.50,0.32,1.25,0.57,0.75,0.86,4.46,0.98
scaffold_1970_phanotate_42_geneCall,0.08,0.16,0.08,0.11,0.12,0.22,0.14,0.06,0.25,0.14,8.64,1.00
scaffold_1970_phanotate_43_geneCall,0.16,0.88,1.99,0.25,0.62,0.47,2.41,0.14,1.29,0.18,1.61,0.39
scaffold_1970_phanotate_44_geneCall,0.03,0.08,0.04,0.03,0.08,0.04,8.49,0.02,0.92,0.05,0.20,0.93
scaffold_1970_phanotate_45_geneCall,1.22,0.98,0.63,1.39,0.58,0.66,0.69,0.25,0.60,1.35,1.65,0.96
scaffold_1970_phanotate_46_geneCall,0.77,0.93,0.21,0.05,1.76,0.52,1.51,0.10,0.33,1.10,2.71,0.96
scaffold_1970_phanotate_47_geneCall,0.73,0.58,0.58,0.53,0.58,0.79,1.18,0.23,2.46,0.90,1.46,0.55
scaffold_1970_phanotate_48_geneCall,0.33,0.27,0.28,0.23,0.65,1.06,0.76,0.15,1.25,0.31,4.71,0.98
scaffold_1970_phanotate_49_geneCall,0.21,2.59,0.61,0.12,0.33,1.14,1.54,0.16,1.16,0.42,1.71,0.08
scaffold_1970_phanotate_50_geneCall,0.35,0.43,0.43,0.25,0.63,1.18,3.06,0.16,1.90,0.48,1.12,0.46
scaffold_1970_phanotate_51_geneCall,0.00,0.02,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.96,1.00
scaffold_1970_phanotate_52_geneCall,0.29,4.21,0.37,0.29,0.53,0.57,1.05,0.19,0.89,0.42,1.20,0.12
scaffold_1970_phanotate_53_geneCall,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.03,9.94,1.00
scaffold_1970_phanotate_54_geneCall,0.00,0.07,0.02,0.00,0.05,0.05,0.07,0.00,0.00,0.34,9.39,1.00
scaffold_1970_phanotate_55_geneCall,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.02,0.00,9.96,1.00
scaffold_1970_phanotate_56_geneCall,0.01,0.05,0.03,0.01,0.02,0.01,0.07,0.01,0.03,0.02,9.74,1.00
scaffold_1970_phanotate_57_geneCall,0.08,0.20,0.15,0.09,0.66,0.25,0.30,0.07,0.22,0.20,7.79,0.99
scaffold_1970_phanotate_58_geneCall,0.00,0.01,0.01,0.00,0.03,0.04,0.02,0.01,0.01,0.01,9.87,1.00
scaffold_1970_phanotate_59_geneCall,0.13,0.01,0.16,3.84,0.08,4.35,0.02,0.01,0.06,0.84,0.49,0.90
scaffold_1970_phanotate_60_geneCall,0.01,0.05,0.00,0.00,0.05,0.01,0.24,0.00,0.03,0.26,9.34,1.00
scaffold_1970_phanotate_61_geneCall,0.06,0.11,0.25,0.16,0.08,0.14,0.09,0.07,0.15,0.82,8.07,0.99
scaffold_1970_phanotate_62_geneCall,0.00,0.09,1.72,0.80,0.57,0.08,0.03,2.81,0.00,1.11,2.79,0.99
scaffold_1970_phanotate_63_geneCall,0.00,0.07,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,9.90,1.00
scaffold_1970_phanotate_64_geneCall,0.00,0.41,0.00,0.00,0.02,0.01,0.05,0.00,0.02,0.01,9.46,1.00
scaffold_1970_phanotate_65_geneCall,1.06,0.36,1.36,0.78,0.25,1.34,0.33,0.18,0.40,0.53,3.42,0.97
scaffold_1970_phanotate_66_geneCall,0.01,0.12,0.02,0.01,0.02,0.06,0.04,0.01,0.33,0.13,9.26,1.00
scaffold_1970_phanotate_67_geneCall,0.00,0.01,0.01,0.01,0.09,0.01,0.05,0.00,0.09,0.17,9.56,1.00
scaffold_1970_phanotate_68_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,9.97,1.00
scaffold_1970_phanotate_69_geneCall,0.00,0.03,0.00,0.00,0.00,1.40,0.00,0.00,0.00,0.10,8.47,0.99
scaffold_1970_phanotate_70_geneCall,0.01,0.08,0.05,0.01,0.08,0.05,0.07,0.01,0.01,0.09,9.54,1.00
scaffold_1970_phanotate_71_geneCall,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,9.98,1.00
scaffold_1970_phanotate_72_geneCall,0.00,0.01,0.02,0.00,0.01,0.00,0.03,0.00,0.01,0.00,9.92,1.00
scaffold_1970_phanotate_73_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_74_geneCall,0.01,0.01,0.00,0.00,0.03,0.15,0.09,0.00,0.00,0.06,9.63,1.00
scaffold_1970_phanotate_75_geneCall,0.08,0.21,0.12,0.02,0.10,0.22,1.24,0.04,0.75,0.07,7.16,0.99
scaffold_1970_phanotate_76_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_77_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_78_geneCall,0.00,0.11,0.21,0.00,0.02,0.00,0.06,0.00,0.05,0.03,9.50,1.00
scaffold_1970_phanotate_79_geneCall,2.59,0.50,0.85,1.34,0.17,1.31,0.38,0.18,0.26,0.37,2.06,0.84
scaffold_1970_phanotate_80_geneCall,0.01,7.75,0.01,0.00,0.02,0.02,0.09,0.00,0.01,0.02,2.07,0.26
scaffold_1970_phanotate_81_geneCall,0.01,0.69,0.01,0.00,0.01,2.71,0.03,0.00,0.02,0.07,6.45,0.98
scaffold_1970_phanotate_82_geneCall,0.06,2.44,0.32,0.10,0.05,0.04,0.10,0.03,0.70,0.77,5.38,0.98
scaffold_1970_phanotate_83_geneCall,0.03,0.10,0.02,0.00,0.16,0.11,0.12,0.00,0.10,0.08,9.26,1.00
scaffold_1970_phanotate_84_geneCall,0.18,0.28,0.22,0.14,1.27,0.55,0.39,0.34,0.23,1.19,5.21,0.98
scaffold_1970_phanotate_85_geneCall,0.05,0.15,0.03,0.28,0.38,0.07,0.64,0.02,0.21,0.15,8.00,0.99
scaffold_1970_phanotate_86_geneCall,0.13,0.01,0.16,3.84,0.08,4.35,0.02,0.01,0.06,0.84,0.49,0.90
scaffold_1970_phanotate_87_geneCall,0.73,0.06,0.07,0.10,0.23,1.76,0.97,0.03,0.05,0.10,5.91,0.98
scaffold_1970_phanotate_88_geneCall,0.41,0.72,0.99,0.39,0.59,1.94,1.78,0.26,0.44,0.82,1.67,0.81
scaffold_1970_phanotate_89_geneCall,1.19,0.85,0.74,2.55,0.35,1.06,0.83,0.17,1.16,0.25,0.86,0.58
scaffold_1970_phanotate_90_geneCall,0.04,0.30,0.16,0.03,0.16,0.06,0.07,0.02,0.08,1.88,7.19,0.99
scaffold_1970_phanotate_91_geneCall,0.46,1.47,0.71,0.37,1.11,0.79,1.50,0.36,0.47,0.57,2.19,0.96
scaffold_1970_phanotate_92_geneCall,0.00,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,8.34,0.99
scaffold_1970_phanotate_93_geneCall,0.02,0.05,0.03,0.03,0.01,0.02,0.10,0.02,0.31,0.04,9.37,1.00
scaffold_1970_phanotate_94_geneCall,0.00,0.04,0.00,0.00,0.00,5.48,0.00,0.08,0.00,0.28,4.12,0.95
scaffold_1970_phanotate_95_geneCall,0.00,0.02,0.01,0.01,0.08,0.11,0.17,0.01,0.07,0.10,9.42,1.00
scaffold_1970_phanotate_96_geneCall,0.50,0.64,0.86,0.33,0.36,0.52,0.93,0.16,1.44,0.26,3.99,0.97
scaffold_1970_phanotate_97_geneCall,1.25,0.46,0.66,0.60,0.68,0.60,1.40,0.16,2.49,0.63,1.06,0.55
scaffold_1970_phanotate_98_geneCall,0.24,1.16,0.14,0.04,0.73,1.95,0.92,0.05,0.12,0.83,3.82,0.97
scaffold_1970_phanotate_99_geneCall,0.80,0.69,0.83,1.04,0.84,0.64,0.59,0.26,0.38,0.69,3.24,0.97
scaffold_1970_phanotate_100_geneCall,0.12,0.83,0.19,0.01,0.01,2.64,0.07,0.02,0.64,0.15,5.32,0.98
scaffold_1970_phanotate_101_geneCall,1.37,0.43,0.03,0.14,0.19,0.13,6.63,0.04,0.35,0.03,0.66,0.79
scaffold_1970_phanotate_102_geneCall,0.00,0.02,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,9.97,1.00
scaffold_1970_phanotate_103_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_104_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_105_geneCall,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.03,9.96,1.00
scaffold_1970_phanotate_106_geneCall,0.00,0.32,0.00,0.00,0.01,0.03,0.01,0.00,0.00,0.01,9.62,1.00
scaffold_1970_phanotate_107_geneCall,0.22,1.03,0.49,0.39,0.89,0.33,3.07,0.25,1.24,0.24,1.85,0.46
scaffold_1970_phanotate_108_geneCall,0.01,0.02,0.01,0.00,0.07,0.06,0.03,0.00,0.05,0.05,9.70,1.00
scaffold_1970_phanotate_109_geneCall,0.06,0.19,0.04,0.13,0.06,0.08,0.08,0.04,0.14,0.09,9.08,1.00
scaffold_1970_phanotate_110_geneCall,0.01,0.03,0.00,0.01,0.03,0.00,0.42,0.02,0.03,0.08,9.37,1.00
scaffold_1970_phanotate_111_geneCall,0.07,0.59,0.05,0.29,0.13,3.50,0.14,0.08,0.21,0.42,4.51,0.98
scaffold_1970_phanotate_112_geneCall,0.02,0.14,0.09,0.03,0.04,1.34,0.77,0.01,0.35,0.07,7.14,0.99
scaffold_1970_phanotate_113_geneCall,0.03,0.40,0.09,0.01,1.20,0.82,1.86,0.01,0.14,1.88,3.56,0.97
scaffold_1970_phanotate_114_geneCall,0.01,0.42,0.15,0.00,0.18,0.22,1.61,0.01,0.04,0.12,7.23,0.99
scaffold_1970_phanotate_115_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_116_geneCall,0.04,0.21,0.02,0.03,0.10,0.10,0.76,0.06,0.42,0.11,8.15,0.99
scaffold_1970_phanotate_117_geneCall,0.00,0.02,0.05,0.00,0.01,0.00,0.00,0.00,0.00,1.46,8.46,0.99
scaffold_1970_phanotate_118_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_119_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_120_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_121_geneCall,0.00,0.01,0.00,0.03,0.00,0.03,0.01,0.00,0.00,0.00,9.90,1.00
scaffold_1970_phanotate_122_geneCall,0.01,3.37,0.00,0.00,0.01,0.01,0.04,0.00,0.00,0.07,6.49,0.98
scaffold_1970_phanotate_123_geneCall,0.02,0.06,0.02,0.00,0.02,0.07,0.08,0.01,0.08,0.03,9.60,1.00
scaffold_1970_phanotate_124_geneCall,0.05,0.37,0.10,0.03,0.07,0.63,0.31,0.03,0.29,0.06,8.07,0.99
scaffold_1970_phanotate_125_geneCall,0.00,0.03,0.04,0.00,0.01,0.01,0.04,0.00,0.09,0.55,9.22,1.00
scaffold_1970_phanotate_126_geneCall,0.00,0.03,0.02,0.28,0.06,0.03,0.10,0.00,0.02,0.02,9.44,1.00
scaffold_1970_phanotate_127_geneCall,0.00,0.07,0.00,0.00,4.50,0.00,0.01,0.00,0.00,0.00,5.42,0.98
scaffold_1970_phanotate_128_geneCall,0.00,0.02,0.01,0.00,0.01,0.01,0.35,0.00,0.05,0.10,9.45,1.00
scaffold_1970_phanotate_129_geneCall,0.01,0.20,0.05,0.01,0.06,0.39,0.08,0.01,0.11,1.66,7.42,0.99
scaffold_1970_phanotate_130_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_131_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
scaffold_1970_phanotate_132_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
