,Major capsid,Minor capsid,Baseplate,Major tail,Minor tail,Portal,Tail fiber,Tail shaft,Collar,HTJ,Other,Confidence
contig_1092_phanotate_24_geneCall,0.00,0.27,0.00,0.00,0.01,0.06,0.02,0.01,0.03,0.03,9.56,1.00
contig_1092_phanotate_25_geneCall,0.26,0.43,0.38,0.39,0.31,0.33,0.39,0.25,0.21,0.14,6.92,0.99
contig_1092_phanotate_26_geneCall,0.02,0.04,0.22,0.00,0.07,0.17,0.04,0.02,0.02,1.80,7.59,0.99
contig_1092_phanotate_27_geneCall,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_1092_phanotate_28_geneCall,0.14,2.94,0.28,0.04,0.17,0.36,0.28,0.05,0.36,1.29,4.09,0.97
contig_1096_phanotate_1_geneCall,0.00,0.06,0.01,0.01,0.14,0.25,0.04,0.02,0.01,0.03,9.44,1.00
contig_1096_phanotate_2_geneCall,0.00,0.36,0.00,0.00,0.00,0.03,0.01,0.00,0.00,0.60,8.99,1.00
contig_1096_phanotate_3_geneCall,0.03,0.37,0.12,0.02,0.10,1.73,0.14,0.07,0.20,4.62,2.61,0.70
contig_1096_phanotate_4_geneCall,0.00,0.04,0.01,0.00,0.00,0.01,0.02,0.01,0.02,0.07,9.81,1.00
contig_1096_phanotate_5_geneCall,0.00,0.38,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.11,8.87,1.00
contig_1096_phanotate_6_geneCall,0.90,0.40,0.12,0.16,0.05,0.02,0.52,0.04,0.23,0.21,7.35,0.99
contig_1096_phanotate_7_geneCall,0.03,0.15,0.44,0.02,0.36,0.08,0.20,0.06,0.07,2.80,5.79,0.98
contig_1096_phanotate_8_geneCall,0.01,0.56,0.01,0.02,0.02,1.89,0.03,0.01,0.09,1.78,5.58,0.98
contig_1096_phanotate_9_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_1096_phanotate_10_geneCall,0.14,0.74,0.40,0.20,0.30,0.54,0.42,0.20,0.29,0.36,6.41,0.98
contig_1096_phanotate_11_geneCall,0.13,2.61,0.10,0.09,0.23,0.58,0.80,0.07,0.30,0.35,4.75,0.98
contig_1096_phanotate_12_geneCall,0.00,0.11,0.01,0.01,0.02,0.20,0.09,0.01,0.65,0.39,8.51,0.99
contig_1096_phanotate_13_geneCall,0.00,0.15,0.00,0.00,0.00,0.05,0.01,0.00,0.01,0.05,9.73,1.00
contig_1096_phanotate_14_geneCall,0.00,0.04,0.01,0.00,0.01,0.03,0.09,0.01,0.01,0.01,9.77,1.00
contig_1096_phanotate_15_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,9.98,1.00
contig_1096_phanotate_16_geneCall,0.11,2.10,0.20,0.05,0.20,0.28,1.65,0.05,0.36,0.22,4.77,0.98
contig_1096_phanotate_17_geneCall,0.09,0.65,0.27,0.16,0.23,0.34,0.27,0.12,0.18,1.01,6.67,0.98
contig_1096_phanotate_18_geneCall,0.03,0.42,0.09,0.03,0.06,0.17,0.10,0.04,0.07,0.06,8.93,1.00
contig_1096_phanotate_19_geneCall,0.02,0.91,0.06,0.04,0.09,0.79,0.05,0.04,0.05,5.32,2.64,0.76
contig_1096_phanotate_20_geneCall,0.02,0.15,0.19,0.01,0.21,0.17,0.19,0.04,0.09,2.63,6.30,0.98
contig_1096_phanotate_21_geneCall,0.90,0.40,0.12,0.16,0.05,0.02,0.52,0.04,0.23,0.21,7.35,0.99
contig_1096_phanotate_22_geneCall,0.00,0.05,0.00,0.00,0.01,0.31,0.01,0.00,0.01,0.03,9.56,1.00
contig_1096_phanotate_23_geneCall,0.04,0.10,0.18,0.02,0.09,0.02,0.10,0.01,0.02,1.85,7.58,0.99
contig_1096_phanotate_24_geneCall,0.00,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.00,0.04,9.93,1.00
contig_1096_phanotate_25_geneCall,0.00,0.09,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.02,9.25,1.00
contig_1096_phanotate_26_geneCall,0.02,0.34,0.02,0.03,0.06,5.10,0.08,0.06,0.07,0.23,3.98,0.93
contig_1100_phanotate_1_geneCall,0.02,0.09,0.03,0.01,0.14,0.08,0.13,0.02,0.06,0.18,9.25,1.00
contig_1100_phanotate_2_geneCall,0.00,0.02,0.03,0.00,0.01,0.00,0.08,0.00,0.03,2.50,7.32,0.99
contig_1100_phanotate_3_geneCall,0.03,0.06,0.07,0.03,0.08,0.05,0.12,0.02,0.16,0.14,9.24,1.00
contig_1100_phanotate_4_geneCall,0.00,0.01,0.00,0.00,0.01,0.01,0.03,0.00,0.01,3.15,6.77,0.98
contig_1100_phanotate_5_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_1100_phanotate_6_geneCall,0.03,0.06,0.07,0.03,0.08,0.05,0.12,0.02,0.16,0.14,9.24,1.00
contig_1100_phanotate_7_geneCall,0.00,0.01,0.00,0.00,0.01,0.01,0.03,0.00,0.01,3.15,6.77,0.98
contig_1100_phanotate_8_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_1100_phanotate_9_geneCall,1.68,0.44,0.12,0.09,0.07,0.03,0.67,0.05,0.17,0.36,6.33,0.98
contig_1100_phanotate_10_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_1100_phanotate_11_geneCall,0.00,0.02,0.03,0.00,0.01,0.00,0.08,0.00,0.03,2.50,7.32,0.99
contig_1100_phanotate_12_geneCall,0.02,0.09,0.03,0.01,0.14,0.08,0.13,0.02,0.06,0.18,9.25,1.00
contig_1100_phanotate_13_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_1100_phanotate_14_geneCall,0.01,0.07,0.07,0.48,0.11,0.00,0.01,0.00,0.01,0.43,8.82,1.00
contig_1100_phanotate_15_geneCall,0.02,0.47,3.13,0.21,0.23,0.49,0.17,0.06,0.08,0.38,4.75,0.98
contig_1100_phanotate_16_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_1100_phanotate_17_geneCall,0.02,0.10,0.03,0.01,0.14,0.09,0.14,0.02,0.06,0.18,9.21,1.00
contig_1128_phanotate_1_geneCall,0.02,0.25,0.12,0.03,0.08,0.06,0.20,0.03,0.04,0.05,9.11,1.00
contig_1128_phanotate_2_geneCall,0.01,0.04,0.08,0.00,0.03,0.03,0.02,0.00,0.01,8.94,0.84,0.96
contig_1128_phanotate_3_geneCall,0.46,1.47,0.86,0.11,0.34,0.35,2.09,0.10,1.43,1.50,1.27,0.37
contig_1128_phanotate_4_geneCall,0.04,0.41,0.12,0.04,0.08,0.38,0.43,0.02,0.02,0.31,8.13,0.99
contig_1128_phanotate_5_geneCall,1.93,0.56,0.31,0.11,0.39,0.43,1.31,0.15,0.45,2.15,2.22,0.96
contig_1128_phanotate_6_geneCall,0.79,1.18,0.01,0.00,0.01,1.27,0.02,0.00,0.01,0.17,6.53,0.98
contig_1128_phanotate_7_geneCall,0.06,0.29,0.11,0.04,0.21,0.09,0.21,0.05,0.06,0.22,8.66,1.00
contig_1128_phanotate_8_geneCall,0.00,0.05,0.03,0.01,0.01,0.07,0.10,0.01,0.23,0.03,9.45,1.00
contig_1128_phanotate_9_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.01,0.00,9.95,1.00
contig_1128_phanotate_10_geneCall,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.01,9.88,1.00
contig_1128_phanotate_11_geneCall,0.01,0.04,0.08,0.03,0.37,0.04,0.19,0.00,0.03,0.16,9.04,1.00
contig_1128_phanotate_12_geneCall,0.02,0.09,0.01,0.23,0.41,0.08,0.04,0.01,0.10,0.78,8.25,0.99
contig_1128_phanotate_13_geneCall,0.00,0.01,0.00,0.00,0.01,0.01,0.11,0.01,0.01,0.00,9.85,1.00
contig_1128_phanotate_14_geneCall,0.00,4.51,0.01,0.00,0.01,0.12,0.06,0.00,0.00,0.02,5.26,0.98
contig_1128_phanotate_15_geneCall,0.00,0.02,0.00,0.00,0.00,0.01,0.08,0.00,0.20,0.00,9.68,1.00
contig_1128_phanotate_16_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.97,1.00
contig_1128_phanotate_17_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,3.82,6.16,0.98
contig_1128_phanotate_18_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_1128_phanotate_19_geneCall,1.53,1.08,0.35,0.27,0.48,0.19,0.73,0.12,0.21,0.60,4.43,0.98
contig_1128_phanotate_20_geneCall,2.13,0.53,0.23,0.18,0.21,0.11,0.12,0.03,0.07,2.30,4.10,0.97
contig_1128_phanotate_21_geneCall,0.01,0.08,0.02,0.00,0.01,0.57,0.04,0.01,0.06,3.09,6.11,0.98
contig_1128_phanotate_22_geneCall,0.08,0.18,0.02,0.01,0.02,0.69,0.32,0.01,0.40,2.65,5.62,0.98
contig_1143_phanotate_1_geneCall,0.34,1.06,0.50,0.45,0.41,1.95,0.54,0.14,0.30,0.84,3.46,0.97
contig_1143_phanotate_2_geneCall,1.50,0.11,0.00,0.04,0.04,0.02,0.03,0.00,0.04,0.03,8.18,0.99
contig_1143_phanotate_3_geneCall,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,9.98,1.00
contig_1143_phanotate_4_geneCall,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,9.96,1.00
contig_1143_phanotate_5_geneCall,0.01,3.29,0.00,0.00,0.02,0.02,0.09,0.01,0.02,0.27,6.27,0.98
contig_1143_phanotate_6_geneCall,0.05,0.27,0.02,0.04,0.02,0.42,0.06,0.03,0.03,0.27,8.79,1.00
contig_1143_phanotate_7_geneCall,0.84,0.61,1.30,0.34,1.27,0.80,0.78,0.75,0.40,0.73,2.18,0.96
contig_1143_phanotate_8_geneCall,0.00,0.31,0.01,0.12,0.01,0.68,0.04,0.03,0.04,0.02,8.75,1.00
contig_1143_phanotate_9_geneCall,0.01,0.06,0.03,0.00,0.02,0.07,0.04,0.01,0.03,0.68,9.05,1.00
contig_1143_phanotate_10_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_1143_phanotate_11_geneCall,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.04,9.90,1.00
contig_1143_phanotate_12_geneCall,0.03,0.10,0.03,0.01,0.14,0.14,0.24,0.01,0.13,0.06,9.10,1.00
contig_1143_phanotate_13_geneCall,0.00,0.04,0.03,0.00,0.02,0.08,0.05,0.01,0.06,0.01,9.70,1.00
contig_1143_phanotate_14_geneCall,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,9.98,1.00
contig_1143_phanotate_15_geneCall,0.03,0.63,0.09,0.05,0.30,0.15,0.14,0.02,0.05,1.03,7.50,0.99
contig_1143_phanotate_16_geneCall,0.19,0.34,0.28,0.15,0.30,0.32,0.60,0.27,0.39,0.22,6.95,0.99
contig_1143_phanotate_17_geneCall,0.05,0.77,0.04,0.02,0.06,1.87,0.11,0.04,0.09,0.25,6.71,0.98
contig_1143_phanotate_18_geneCall,0.39,0.75,0.97,0.46,0.45,0.30,2.32,0.56,0.60,0.40,2.79,0.96
contig_1143_phanotate_19_geneCall,0.00,0.04,0.01,0.00,0.00,1.55,0.00,0.00,0.02,3.35,5.03,0.98
contig_1143_phanotate_20_geneCall,3.65,0.57,0.50,0.08,0.09,0.19,0.20,0.03,0.08,2.55,2.04,0.89
contig_1143_phanotate_21_geneCall,0.12,1.03,0.10,0.07,0.14,1.68,0.41,0.10,0.29,0.47,5.59,0.98
contig_1143_phanotate_22_geneCall,0.01,0.16,0.01,0.01,0.03,0.13,0.13,0.01,0.09,0.12,9.28,1.00
contig_1143_phanotate_23_geneCall,0.09,0.11,0.07,0.03,0.15,0.41,0.22,0.03,0.20,0.15,8.53,0.99
contig_1143_phanotate_24_geneCall,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.00,0.03,0.00,9.85,1.00
contig_1143_phanotate_25_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.99,1.00
contig_1143_phanotate_26_geneCall,0.27,0.56,0.51,0.16,0.25,1.11,0.31,0.15,0.26,3.13,3.31,0.97
contig_1143_phanotate_27_geneCall,0.03,0.53,0.01,0.07,0.02,0.02,0.05,0.02,0.01,0.08,9.17,1.00
contig_1143_phanotate_28_geneCall,0.01,0.12,0.15,0.01,0.21,0.03,0.22,0.08,0.01,0.02,9.13,1.00
contig_1143_phanotate_29_geneCall,2.74,0.46,0.19,0.05,0.30,0.28,0.57,0.12,0.41,2.44,2.43,0.84
contig_1143_phanotate_30_geneCall,1.85,1.77,0.02,0.01,0.07,2.88,0.10,0.02,0.02,0.26,2.99,0.96
contig_1143_phanotate_31_geneCall,0.05,0.10,0.06,0.03,0.23,0.09,0.13,0.04,0.06,0.09,9.12,1.00
contig_1143_phanotate_32_geneCall,0.00,0.07,0.01,0.00,0.02,0.40,0.09,0.01,0.11,0.02,9.25,1.00
contig_1143_phanotate_33_geneCall,0.00,2.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,7.75,0.99
contig_1143_phanotate_34_geneCall,0.00,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,9.95,1.00
contig_1143_phanotate_35_geneCall,0.00,0.06,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.01,9.88,1.00
contig_1143_phanotate_36_geneCall,0.01,0.05,0.09,0.00,0.01,0.01,0.01,0.00,0.04,0.37,9.41,1.00
contig_1143_phanotate_37_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_1143_phanotate_38_geneCall,0.09,0.09,0.05,0.02,0.04,0.04,0.13,0.04,0.04,0.11,9.34,1.00
contig_1143_phanotate_39_geneCall,0.21,0.62,0.16,0.03,0.04,0.45,0.06,0.02,0.10,4.75,3.55,0.71
contig_1143_phanotate_40_geneCall,0.02,0.05,0.01,0.00,0.01,1.87,0.01,0.01,0.04,0.69,7.29,0.99
contig_1143_phanotate_41_geneCall,0.26,1.08,0.40,0.60,0.21,0.18,1.04,0.85,0.67,0.17,4.54,0.98
contig_1143_phanotate_42_geneCall,0.11,0.54,0.17,0.09,0.46,1.07,0.25,0.20,0.21,0.55,6.34,0.98
contig_1143_phanotate_43_geneCall,0.01,0.04,0.02,0.02,0.04,0.03,0.07,0.01,0.03,0.07,9.68,1.00
contig_1143_phanotate_44_geneCall,0.01,0.04,0.02,0.02,0.04,0.03,0.07,0.01,0.03,0.07,9.68,1.00
contig_1143_phanotate_45_geneCall,0.11,0.54,0.17,0.09,0.46,1.07,0.25,0.20,0.21,0.55,6.34,0.98
contig_1143_phanotate_46_geneCall,0.26,1.08,0.40,0.60,0.21,0.18,1.04,0.85,0.67,0.17,4.54,0.98
contig_1143_phanotate_47_geneCall,0.02,0.05,0.01,0.00,0.01,1.87,0.01,0.01,0.04,0.69,7.29,0.99
contig_1143_phanotate_48_geneCall,2.20,1.07,0.33,0.26,0.41,0.34,0.23,0.13,0.22,1.75,3.07,0.97
contig_1143_phanotate_49_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_1143_phanotate_50_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_1143_phanotate_51_geneCall,0.05,0.07,0.01,0.00,0.00,0.00,0.08,0.00,0.01,0.00,9.78,1.00
contig_1143_phanotate_52_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.98,1.00
contig_1143_phanotate_53_geneCall,2.21,0.98,0.40,0.22,0.51,0.37,0.24,0.14,0.26,1.73,2.96,0.96
contig_1143_phanotate_54_geneCall,0.02,0.05,0.01,0.00,0.01,1.87,0.01,0.01,0.04,0.69,7.29,0.99
contig_1143_phanotate_55_geneCall,0.26,1.08,0.40,0.60,0.21,0.18,1.04,0.85,0.67,0.17,4.54,0.98
contig_1143_phanotate_56_geneCall,0.11,0.54,0.17,0.09,0.46,1.07,0.25,0.20,0.21,0.55,6.34,0.98
contig_1143_phanotate_57_geneCall,0.01,0.04,0.02,0.02,0.04,0.03,0.07,0.01,0.03,0.07,9.68,1.00
contig_1143_phanotate_58_geneCall,0.00,0.03,0.01,0.00,0.01,0.01,0.02,0.00,0.01,0.01,9.90,1.00
contig_1143_phanotate_59_geneCall,0.01,0.08,0.08,0.01,0.05,0.26,0.11,0.01,0.09,0.06,9.25,1.00
contig_1143_phanotate_60_geneCall,0.00,0.03,0.00,0.00,0.01,0.02,0.01,0.00,0.01,0.18,9.74,1.00
contig_1143_phanotate_61_geneCall,0.01,0.05,0.03,0.01,0.05,0.01,0.04,0.02,0.09,0.02,9.67,1.00
contig_1143_phanotate_62_geneCall,0.19,0.24,0.13,0.04,0.11,0.15,0.72,0.42,0.38,2.34,5.28,0.98
contig_1143_phanotate_63_geneCall,0.19,0.31,0.66,0.13,0.21,0.54,0.69,0.09,0.42,3.87,2.90,0.66
contig_1143_phanotate_64_geneCall,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,9.96,1.00
contig_1143_phanotate_65_geneCall,0.19,0.24,0.13,0.04,0.11,0.15,0.72,0.42,0.38,2.34,5.28,0.98
contig_1143_phanotate_66_geneCall,0.19,0.31,0.66,0.13,0.21,0.54,0.69,0.09,0.42,3.87,2.90,0.66
contig_1143_phanotate_67_geneCall,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,9.96,1.00
contig_1143_phanotate_68_geneCall,0.21,0.25,0.15,0.06,0.16,0.23,0.88,0.65,0.41,2.05,4.95,0.98
contig_1143_phanotate_69_geneCall,0.19,0.24,0.13,0.04,0.11,0.15,0.72,0.42,0.38,2.34,5.28,0.98
contig_1143_phanotate_70_geneCall,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,9.96,1.00
contig_1143_phanotate_71_geneCall,0.19,0.31,0.66,0.13,0.21,0.54,0.69,0.09,0.42,3.87,2.90,0.66
contig_1143_phanotate_72_geneCall,0.19,0.24,0.13,0.04,0.11,0.15,0.72,0.42,0.38,2.34,5.28,0.98
contig_1146_phanotate_1_geneCall,0.00,0.05,0.03,0.01,0.06,0.14,0.07,0.01,0.03,0.52,9.09,1.00
contig_1146_phanotate_2_geneCall,0.00,0.01,0.00,0.00,0.02,0.01,0.03,0.01,0.05,0.00,9.88,1.00
contig_1146_phanotate_3_geneCall,0.03,0.78,1.68,0.03,0.47,1.68,0.38,0.04,0.14,0.28,4.48,0.98
contig_1146_phanotate_4_geneCall,0.00,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.00,0.12,9.84,1.00
contig_1146_phanotate_5_geneCall,0.02,0.02,0.01,0.16,0.04,1.90,0.04,0.02,0.02,0.10,7.68,0.99
contig_1146_phanotate_6_geneCall,0.00,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,1.07,8.90,1.00
contig_1146_phanotate_7_geneCall,0.00,0.01,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.72,9.22,1.00
contig_1146_phanotate_8_geneCall,0.03,0.59,0.05,0.04,0.09,0.32,0.12,0.04,0.07,1.11,7.54,0.99
contig_1146_phanotate_9_geneCall,0.30,0.46,0.34,0.39,0.82,0.11,4.36,0.19,0.54,0.16,2.33,0.59
contig_1146_phanotate_10_geneCall,0.01,0.33,0.01,0.02,0.03,0.22,0.14,0.01,0.06,3.24,5.91,0.98
contig_1146_phanotate_11_geneCall,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.55,1.00
contig_1146_phanotate_12_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.97,1.00
contig_1146_phanotate_13_geneCall,0.36,0.02,0.05,0.17,0.02,0.12,0.01,0.00,0.03,0.78,8.43,0.99
contig_1146_phanotate_14_geneCall,0.13,0.50,0.10,0.09,0.22,0.21,0.30,0.11,0.27,0.27,7.82,0.99
contig_1146_phanotate_15_geneCall,0.52,1.76,0.74,0.12,0.31,0.28,2.21,0.12,1.13,1.56,1.28,0.37
contig_1146_phanotate_16_geneCall,0.04,0.41,0.12,0.04,0.08,0.38,0.43,0.02,0.02,0.31,8.13,0.99
contig_1146_phanotate_17_geneCall,1.93,0.56,0.31,0.11,0.39,0.43,1.31,0.15,0.45,2.15,2.22,0.96
contig_1146_phanotate_18_geneCall,0.79,1.18,0.01,0.00,0.01,1.27,0.02,0.00,0.01,0.17,6.53,0.98
contig_1146_phanotate_19_geneCall,0.08,0.28,0.13,0.06,0.30,0.10,0.25,0.05,0.08,0.35,8.32,0.99
contig_1146_phanotate_20_geneCall,0.01,0.59,0.01,0.03,0.02,0.05,0.05,0.01,0.03,0.02,9.18,1.00
contig_1146_phanotate_21_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,9.93,1.00
contig_1146_phanotate_22_geneCall,0.02,0.01,0.02,0.01,0.01,0.03,0.10,0.01,0.03,1.00,8.75,1.00
contig_1146_phanotate_23_geneCall,0.00,0.59,0.01,0.00,0.01,0.17,0.03,0.00,0.04,2.10,7.04,0.99
contig_1146_phanotate_24_geneCall,0.01,0.10,1.03,0.47,0.17,0.01,0.12,0.03,0.01,0.06,7.99,0.99
contig_1146_phanotate_25_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.98,1.00
contig_1146_phanotate_26_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_1146_phanotate_27_geneCall,0.00,0.59,0.01,0.00,0.01,0.17,0.03,0.00,0.04,2.10,7.04,0.99
contig_1146_phanotate_28_geneCall,0.02,0.01,0.02,0.01,0.01,0.03,0.10,0.01,0.03,1.00,8.75,1.00
contig_1146_phanotate_29_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,9.93,1.00
contig_1146_phanotate_30_geneCall,0.01,0.59,0.01,0.03,0.02,0.05,0.05,0.01,0.03,0.02,9.18,1.00
contig_1146_phanotate_31_geneCall,0.08,0.28,0.13,0.06,0.30,0.10,0.25,0.05,0.08,0.35,8.32,0.99
contig_1146_phanotate_32_geneCall,0.09,1.56,0.02,0.00,0.01,1.37,0.02,0.00,0.01,0.24,6.67,0.98
contig_1146_phanotate_33_geneCall,1.93,0.56,0.31,0.11,0.39,0.43,1.31,0.15,0.45,2.15,2.22,0.96
contig_1146_phanotate_34_geneCall,0.04,0.41,0.12,0.04,0.08,0.38,0.43,0.02,0.02,0.31,8.13,0.99
contig_1146_phanotate_35_geneCall,0.46,1.47,0.86,0.11,0.34,0.35,2.09,0.10,1.43,1.50,1.27,0.37
contig_1146_phanotate_36_geneCall,0.13,0.50,0.10,0.09,0.22,0.21,0.30,0.11,0.27,0.27,7.82,0.99
contig_1146_phanotate_37_geneCall,0.36,0.02,0.05,0.17,0.02,0.12,0.01,0.00,0.03,0.78,8.43,0.99
contig_1146_phanotate_38_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.97,1.00
contig_1146_phanotate_39_geneCall,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.55,1.00
contig_1146_phanotate_40_geneCall,0.01,0.33,0.01,0.02,0.03,0.22,0.14,0.01,0.06,3.24,5.91,0.98
contig_1146_phanotate_41_geneCall,0.34,0.23,0.21,0.38,0.44,0.09,4.64,0.12,0.80,0.09,2.65,0.61
contig_1146_phanotate_42_geneCall,0.35,0.32,0.11,0.05,0.08,2.69,1.15,0.02,0.68,0.88,3.67,0.97
contig_1146_phanotate_43_geneCall,0.00,0.01,0.01,0.01,0.00,0.01,0.09,0.00,0.01,0.01,9.84,1.00
contig_1146_phanotate_44_geneCall,0.27,0.27,0.68,0.38,0.12,0.50,1.06,0.07,0.28,0.28,6.10,0.98
contig_1146_phanotate_45_geneCall,0.35,1.29,0.93,0.90,0.41,0.45,0.40,0.32,0.48,1.04,3.41,0.97
contig_1146_phanotate_46_geneCall,0.15,0.72,1.22,0.10,0.16,0.23,0.19,0.10,0.06,0.31,6.77,0.98
contig_1146_phanotate_47_geneCall,0.38,1.22,0.20,0.53,0.57,0.46,0.97,0.19,1.33,0.43,3.72,0.97
contig_1146_phanotate_48_geneCall,0.00,0.02,0.01,0.00,0.04,0.01,0.08,0.01,0.00,0.00,9.83,1.00
contig_1146_phanotate_49_geneCall,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.90,1.00
contig_1146_phanotate_50_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.99,1.00
contig_1146_phanotate_51_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_1146_phanotate_52_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_1146_phanotate_53_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,9.84,1.00
contig_1146_phanotate_54_geneCall,0.03,0.10,0.15,0.03,0.47,0.15,0.25,0.03,0.10,1.17,7.52,0.99
contig_1146_phanotate_55_geneCall,0.00,0.00,0.02,0.00,0.03,0.01,0.01,0.00,0.00,0.02,9.91,1.00
contig_1146_phanotate_56_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_1146_phanotate_57_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_1146_phanotate_58_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_1146_phanotate_59_geneCall,0.06,1.46,0.10,0.04,0.18,0.23,0.18,0.03,0.15,1.28,6.28,0.98
contig_1146_phanotate_60_geneCall,0.00,0.94,0.00,0.00,0.00,0.62,0.01,0.00,0.00,0.02,8.40,0.99
contig_1146_phanotate_61_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_1146_phanotate_62_geneCall,0.06,0.30,0.19,0.02,0.06,0.22,0.12,0.02,0.02,2.31,6.68,0.98
contig_1146_phanotate_63_geneCall,0.02,0.24,0.07,0.05,0.04,0.06,0.14,0.02,0.05,0.37,8.94,1.00
contig_1146_phanotate_64_geneCall,0.05,0.11,0.05,0.05,0.05,0.08,0.14,0.03,0.15,0.26,9.03,1.00
contig_1146_phanotate_65_geneCall,0.00,0.03,0.01,0.00,0.03,0.00,0.01,0.00,0.01,0.30,9.62,1.00
contig_1146_phanotate_66_geneCall,0.00,0.05,0.00,0.00,0.00,0.58,0.03,0.00,0.02,0.01,9.30,1.00
contig_1146_phanotate_67_geneCall,0.07,0.13,0.04,0.09,0.09,0.09,0.38,0.24,0.16,0.15,8.57,1.00
contig_1146_phanotate_68_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,9.63,1.00
contig_1146_phanotate_69_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
