contig	protLen	protHits
contig_2647	497	primase Not in a subsystem 1150869.3 Escherichia phage P13374, complete genome. protein, DNA primase (EC 2.7.7.- protein, Phage-associated DNA primase (EC 2.7.7.- protein, putative phage DNA primase Not in a subsystem 984175.3 Cronobacter phage ENT39118, complete genome. protein, putative DNA primase (endogenous virus protein, DNA primase Escherichia phage PA8 | primase | Escherichia | phage | PA8 protein, DNA primase Escherichia phage PA2 | primase | Escherichia | phage | PA2 protein, primase Escherichia phage P13374 | Escherichia | phage | P13374 protein, putative phage DNA primase Escherichia phage TL-2011c | phage | DNA | primase | Escherichia | phage | TL-2011c protein, fig|1124655.3.peg.34 DNA primase (EC 2.7.7.- protein, fig|1150869.3.peg.37 primase Not in a subsystem 1150869.3 Escherichia phage P13374, complete genome. protein, fig|128975.2.peg.21 Phage-associated DNA primase (EC 2.7.7.- protein, fig|984175.3.peg.29 putative phage DNA primase Not in a subsystem 984175.3 Cronobacter phage ENT39118, complete genome. protein, fig|292639.2.peg.26 Phage protein
contig_2647	116	fig|298338.3.peg.73 Phage protein
contig_2647	215	fig|1129146.3.peg.51 Phage protein, fig|669875.3.peg.47 Phage protein, fig|1541883.3.peg.12 hypothetical protein, fig|1414737.3.peg.151 hypothetical protein, fig|440250.2.peg.28 Phage protein
contig_2647	206	fig|6666666.73824.peg.21 hypothetical protein, fig|6666666.73830.peg.18 hypothetical protein, fig|6666666.73762.peg.32 hypothetical protein, fig|6666666.73819.peg.15 hypothetical protein, fig|6666666.73828.peg.8 hypothetical protein
contig_2647	113	NA
contig_2647	611	helicase Not in a subsystem 1150869.3 Escherichia phage P13374, complete genome. protein, Phage protein, DNA helicase (EC 3.6.1.- protein
contig_2647	650	helicase Not in a subsystem 1150869.3 Escherichia phage P13374, complete genome. protein, Phage protein, DNA helicase (EC 3.6.1.- protein
contig_2647	113	NA
contig_2647	206	fig|6666666.73824.peg.21 hypothetical protein, fig|6666666.73830.peg.18 hypothetical protein, fig|6666666.73762.peg.32 hypothetical protein, fig|6666666.73819.peg.15 hypothetical protein, fig|6666666.73828.peg.8 hypothetical protein
contig_2647	215	fig|1129146.3.peg.51 Phage protein, fig|669875.3.peg.47 Phage protein, fig|1541883.3.peg.12 hypothetical protein, fig|1414737.3.peg.151 hypothetical protein, fig|440250.2.peg.28 Phage protein
contig_2647	116	fig|298338.3.peg.73 Phage protein
contig_2647	710	primase Not in a subsystem 1150869.3 Escherichia phage P13374, complete genome. protein, DNA primase (EC 2.7.7.- protein, Phage-associated DNA primase (EC 2.7.7.- protein, putative phage DNA primase Not in a subsystem 984175.3 Cronobacter phage ENT39118, complete genome. protein, primase Escherichia phage P13374 | Escherichia | phage | P13374 protein, putative phage DNA primase Escherichia phage TL-2011c | phage | DNA | primase | Escherichia | phage | TL-2011c protein, putative DNA primase Shigella phage Ss-VASD | DNA | primase | Shigella | phage | Ss-VASD protein, putative DNA primase (endogenous virus protein, DNA primase Escherichia phage PA8 | primase | Escherichia | phage | PA8 protein, fig|128975.2.peg.21 Phage-associated DNA primase (EC 2.7.7.- protein, fig|1124655.3.peg.34 DNA primase (EC 2.7.7.- protein, fig|1150869.3.peg.37 primase Not in a subsystem 1150869.3 Escherichia phage P13374, complete genome. protein, fig|984175.3.peg.29 putative phage DNA primase Not in a subsystem 984175.3 Cronobacter phage ENT39118, complete genome. protein, fig|292639.2.peg.26 Phage protein
contig_2647	230	Phage-associated DNA primase (EC 2.7.7.- protein, putative bacteriophage DNA primase Salmonella phage Fels-1 | bacteriophage | DNA | primase | Salmonella | phage | Fels-1 protein, hypothetical protein, fig|128975.2.peg.21 Phage-associated DNA primase (EC 2.7.7.- protein, fig|984175.3.peg.29 putative phage DNA primase Not in a subsystem 984175.3 Cronobacter phage ENT39118, complete genome. protein, fig|1124655.3.peg.34 DNA primase (EC 2.7.7.- protein, fig|1150869.3.peg.37 primase Not in a subsystem 1150869.3 Escherichia phage P13374, complete genome. protein, fig|1282995.3.peg.14 putative DNA primase Not in a subsystem 1282995.3 Serratia phage Eta, complete genome. protein
contig_2647	773	helicase Not in a subsystem 1150869.3 Escherichia phage P13374, complete genome. protein, Phage protein, DNA helicase (EC 3.6.1.- protein
contig_2647	767	helicase Not in a subsystem 1150869.3 Escherichia phage P13374, complete genome. protein, Phage protein, putative helicase Not in a subsystem 984175.3 Cronobacter phage ENT39118, complete genome. protein, DNA helicase (EC 3.6.1.- protein
contig_2647	347	fig|128975.2.peg.19 Phage protein, fig|1124655.3.peg.32 Phage protein, fig|1150869.3.peg.35 hypothetical protein, fig|1541825.3.peg.90 hypothetical protein, fig|1391224.3.peg.82 hypothetical protein
contig_2647	101	NA
contig_2647	206	fig|128975.2.peg.18 Phage protein, fig|1150869.3.peg.34 hypothetical protein, fig|1124655.3.peg.31 Phage protein, fig|1536592.3.peg.46 hypothetical protein, fig|1458861.3.peg.63 hypothetical protein
contig_2647	392	fig|10713.3.peg.44 Cro-like transcriptional regulator Not in a subsystem 10713.3 Enterobacteria phage phi80, complete genome. protein, fig|1147144.3.peg.47 prophage antirepressor Not in a subsystem 1147144.3 Enterobacteria phage HK225, complete genome. protein, fig|1449437.4.peg.51 Putative repressor Not in a subsystem 1449437.4 Pseudomonas phage vB_PaeP_Tr60_Ab31. protein, fig|1089118.3.peg.75 Phage repressor ACLAME_Phage_regulation_of_gene_expression| Phage_regulation_of_gene_expression 1089118.3 Mycobacterium phage Bruns protein, fig|1327035.4.peg.18 putative repressor protein
contig_2647	644	fig|10713.3.peg.43 CI transcriptional regulator Not in a subsystem 10713.3 Enterobacteria phage phi80, complete genome. protein, fig|1147144.3.peg.46 prophage repressor Not in a subsystem 1147144.3 Enterobacteria phage HK225, complete genome. protein, fig|1449437.4.peg.50 Putative Cro/CI transcriptional regulator Not in a subsystem 1449437.4 Pseudomonas phage vB_PaeP_Tr60_Ab31. protein, fig|670252.3.peg.16 Phage protein, fig|280701.3.peg.29 Phage cI repressor protein
contig_2647	149	Phage assembly protein
contig_2647	245	Phage protein
contig_2647	95	Phage protein, VrlC protein
contig_2647	140	putative phage internal virion protein, fig|1150991.3.peg.207 Phage protein
contig_2647	245	fig|1540823.3.peg.29 enolase-like protein, fig|293644.5.peg.58 Phage transcriptional regulator ACLAME_Phage_regulation_of_gene_expression 293644.5 Salmonella phage SS3e protein, fig|1115478.3.peg.64 Phage protein, fig|424947.3.peg.28 hypothetical protein, fig|424944.2.peg.1 Phage transcriptional regulator protein
contig_2647	134	hypothetical protein
contig_2647	311	fig|1150991.3.peg.142 Phage protein
contig_2647	254	fig|6666666.74329.peg.1 putative tail tubular protein, fig|6666666.74332.peg.4 putative tail tubular protein, fig|6666666.74333.peg.5 putative tail tubular protein, fig|187944.3.peg.121 Phage protein, fig|157924.1.peg.46 Phage major tail protein
contig_2647	125	fig|1204543.4.peg.176 hypothetical protein
contig_2647	296	fig|6666666.73609.peg.22 hypothetical protein, fig|6666666.73605.peg.49 hypothetical protein
contig_2647	212	fig|981330.3.peg.47 Phage protein, fig|546184.2.peg.41 Phage protein
contig_2670	149	hypothetical protein, Phage protein, fig|1296662.3.peg.41 prophage antirepressor Not in a subsystem 1296662.3 Brevibacillus phage Davies, complete genome. protein, fig|547228.3.peg.26 hypothetical protein, fig|1183239.3.peg.32 Phage protein, fig|1071503.3.peg.68 Phage protein, fig|255431.1.peg.27 Antirepressor protein
contig_2670	377	fig|547228.3.peg.26 hypothetical protein, fig|670252.3.peg.7 Phage antirepressor protein, fig|540068.2.peg.67 Phage antirepressor protein, fig|504346.2.peg.25 Phage antirepressor protein, fig|6666666.3772.peg.64 Phage antirepressor protein
contig_2670	380	fig|547228.3.peg.26 hypothetical protein, fig|1383059.4.peg.74 putative anti-repressor Not in a subsystem 1383059.4 Myobacteriophage Adzzy, complete genome. protein, fig|1109713.3.peg.43 Phage antirepressor protein, fig|670252.3.peg.7 Phage antirepressor protein, fig|540068.2.peg.67 Phage antirepressor protein
contig_2670	395	fig|1382932.3.peg.134 hypothetical protein, fig|1406791.3.peg.129 hypothetical protein, fig|6666666.73669.peg.22 hypothetical protein, fig|1540823.3.peg.33 hypothetical protein, fig|1340534.3.peg.34 hypothetical protein
contig_2670	170	NA
contig_2670	146	 protein, fig|6666666.74714.peg.15 protein, fig|6666666.74474.peg.16 protein
contig_2670	392	major capsid protein, fig|6666666.43249.peg.8 Protein of Unknown Function Not in a subsystem 6666666.43249 Pelagibacter phage HTVC019P protein, fig|6666666.73751.peg.47 MarR family transcriptional regulator Not in a subsystem 6666666.73751 uncultured Mediterranean phage uvMED-CGR-U-MedDCM-OCT-S35-C6 protein, fig|6666666.74449.peg.24 MarR family transcriptional regulator Not in a subsystem 6666666.74449 uncultured Mediterranean phage uvMED-GF-C93-MedDCM-OCT-S38-C9 protein, fig|6666666.74448.peg.20 MarR family transcriptional regulator Not in a subsystem 6666666.74448 uncultured Mediterranean phage uvMED-GF-C93-MedDCM-OCT-S32-C16 protein, fig|6666666.74492.peg.11 Transcriptional regulators (MarR protein
contig_2670	1031	fig|1527771.3.peg.12 putative integrase Not in a subsystem 1527771.3 Mesorhizobium phagevB_MloP_Lo5R7ANS, complete genome. protein, fig|6666666.73754.peg.23 tyrosine recombinase XerD (TIGR02225 protein, fig|6666666.73750.peg.50 tyrosine recombinase XerD (TIGR02225 protein, fig|6666666.73749.peg.37 integrase Not in a subsystem 6666666.73749 uncultured Mediterranean phage uvMED-CGR-C62A-MedDCM-OCT-S28-C10 protein, fig|6666666.74222.peg.34 phage HP1 integrase Not in a subsystem 6666666.74222 uncultured Mediterranean phage uvMED-CGF-C62A-MedDCM-OCT-S41-C20 protein
contig_2670	89	recombination-associated protein
contig_2670	347	fig|1383059.4.peg.74 putative anti-repressor Not in a subsystem 1383059.4 Myobacteriophage Adzzy, complete genome. protein, fig|384848.2.peg.8 Phage antirepressor protein, fig|504346.2.peg.25 Phage antirepressor protein, fig|1071503.3.peg.68 Phage protein, fig|547228.3.peg.26 hypothetical protein
contig_2670	347	fig|1383059.4.peg.74 putative anti-repressor Not in a subsystem 1383059.4 Myobacteriophage Adzzy, complete genome. protein, fig|384848.2.peg.8 Phage antirepressor protein, fig|504346.2.peg.25 Phage antirepressor protein, fig|1071503.3.peg.68 Phage protein, fig|547228.3.peg.26 hypothetical protein
contig_2670	89	recombination-associated protein
contig_2670	146	nucleotidyltransferase Escherichia phage 121Q | Escherichia | phage | 121Q protein, hypothetical protein, fig|1406781.3.peg.282 hypothetical protein
contig_2670	956	fig|1527771.3.peg.12 putative integrase Not in a subsystem 1527771.3 Mesorhizobium phagevB_MloP_Lo5R7ANS, complete genome. protein, fig|6666666.73757.peg.33 Integrase (XerC protein, fig|6666666.73754.peg.23 tyrosine recombinase XerD (TIGR02225 protein, fig|6666666.73750.peg.50 tyrosine recombinase XerD (TIGR02225 protein, fig|6666666.74224.peg.17 tyrosine recombinase XerC (TIGR02224 protein
contig_2670	392	major capsid protein, fig|6666666.43249.peg.8 Protein of Unknown Function Not in a subsystem 6666666.43249 Pelagibacter phage HTVC019P protein, fig|6666666.73751.peg.47 MarR family transcriptional regulator Not in a subsystem 6666666.73751 uncultured Mediterranean phage uvMED-CGR-U-MedDCM-OCT-S35-C6 protein, fig|6666666.74449.peg.24 MarR family transcriptional regulator Not in a subsystem 6666666.74449 uncultured Mediterranean phage uvMED-GF-C93-MedDCM-OCT-S38-C9 protein, fig|6666666.74448.peg.20 MarR family transcriptional regulator Not in a subsystem 6666666.74448 uncultured Mediterranean phage uvMED-GF-C93-MedDCM-OCT-S32-C16 protein, fig|6666666.74492.peg.11 Transcriptional regulators (MarR protein
contig_2670	146	 protein, Phage protein
contig_2670	170	NA
contig_2670	395	fig|1382932.3.peg.134 hypothetical protein, fig|1406791.3.peg.129 hypothetical protein, fig|6666666.73669.peg.22 hypothetical protein, fig|1540823.3.peg.33 hypothetical protein, fig|1340534.3.peg.34 hypothetical protein
contig_2670	380	fig|547228.3.peg.26 hypothetical protein, fig|1383059.4.peg.74 putative anti-repressor Not in a subsystem 1383059.4 Myobacteriophage Adzzy, complete genome. protein, fig|1109713.3.peg.43 Phage antirepressor protein, fig|670252.3.peg.7 Phage antirepressor protein, fig|540068.2.peg.67 Phage antirepressor protein
contig_2670	377	fig|547228.3.peg.26 hypothetical protein, fig|670252.3.peg.7 Phage antirepressor protein, fig|540068.2.peg.67 Phage antirepressor protein, fig|504346.2.peg.25 Phage antirepressor protein, fig|6666666.3772.peg.64 Phage antirepressor protein
contig_2670	155	hypothetical protein, fig|1296662.3.peg.41 prophage antirepressor Not in a subsystem 1296662.3 Brevibacillus phage Davies, complete genome. protein, fig|547228.3.peg.26 hypothetical protein, fig|1183239.3.peg.32 Phage protein, fig|1071503.3.peg.68 Phage protein, fig|255431.1.peg.27 Antirepressor protein
contig_2674	320	fig|6666666.74155.peg.1 hypothetical protein, fig|6666666.73752.peg.26 hypothetical protein, fig|10658.1.peg.1 Phage protein
contig_2674	329	rIIB protector from prophage-induced early lysis Not in a subsystem 697227.5 Enterobacteria phage IME08. protein, rIIB protector from prophage-induced early lysis Not in a subsystem 1052121.5 Enterobacteria phage Bp7, complete genome. protein, fig|145579.1.peg.8 Phage single stranded DNA synthesis protein
contig_2674	1586	Phage major capsid protein, putative major coat protein, putative major capsid protein, structural protein, hypothetical protein, fig|225067.3.peg.1 Phage major capsid protein, fig|105154.1.peg.1 Phage major capsid protein, fig|117575.1.peg.1 Phage major capsid protein, fig|90963.1.peg.1 Phage major capsid protein, fig|313629.2.peg.1 Phage major capsid protein
contig_2674	887	fig|10855.1.peg.7 Phage minor capsid protein, fig|225067.3.peg.4 Phage minor capsid protein, fig|117575.1.peg.2 Phage minor capsid protein, fig|105154.1.peg.4 Phage minor capsid protein, fig|313629.2.peg.4 Phage minor capsid protein
contig_2674	386	fig|105154.1.peg.5 Phage internal scaffolding protein
contig_2674	173	fig|1458670.3.peg.55 hypothetical protein
contig_2674	110	hypothetical protein, ribonucleotide reductase Not in a subsystem 1262532.3 Mycobacterium phage BTCU-1, complete genome. protein, fig|1385658.3.peg.4 hypothetical protein, fig|313629.2.peg.6 Phage DNA binding protein
contig_2674	608	fig|117575.1.peg.6 Phage DNA replication protein
contig_2678	317	Phage major capsid protein
contig_2678	365	fig|12417.1.peg.44 Phage DNA packaging protein
contig_2678	353	fig|12417.1.peg.45 Phage head-tail adapter protein
contig_2678	146	Phage tail assembly CBSS-Phage_terminase_neighborhood Phage_tail_ protein, hypothetical protein, head-tail joining protein, fig|578234.2.peg.6 Phage tail assembly CBSS-Phage_terminase_neighborhood| Phage_tail_ protein, fig|12417.1.peg.46 Phage tail fiber protein
contig_2678	98	NA
contig_2678	194	Phage tail fiber protein
contig_2678	152	NA
contig_2678	119	Phage protein, fig|12336.2.peg.185 Chromosome (plasmid protein
contig_2678	95	NA
contig_2678	206	exonuclease Vibrio phage PWH3a-P1 | Vibrio | phage | PWH3a-P1 protein, fig|1091556.3.peg.31 Phage protein, fig|1449437.4.peg.67 hypothetical protein
contig_2678	491	fig|12417.1.peg.48 major tail protein, fig|578234.2.peg.8 Phage major tail protein, fig|112023.1.peg.33 Phage major tail protein, fig|72638.1.peg.11 Phage major tail protein, fig|633135.2.peg.11 Phage major tail protein
contig_2678	377	fig|146269.2.peg.12 Phage tail assembly protein
contig_2678	119	fig|1560342.3.peg.119 hypothetical protein
contig_2678	4529	fig|151536.1.peg.52 Phage tail length tape measure protein
contig_2678	2882	Phage tail length tape measure protein
contig_2678	773	hypothetical protein, fig|12417.1.peg.53 hypothetical protein, fig|578234.2.peg.11 Phage protein, fig|537874.2.peg.48 Phage protein, fig|173707.1.peg.42 Phage protein, fig|198541.1.peg.51 Phage protein
contig_2678	1469	fig|578234.2.peg.12 Phage endopeptidase ACLAME_Phage_lysis_modules| Phage_entry_and_exit| Phage_experimental| r1t-like_streptococcal_phages 578234.2 Siphoviridae Lactobacillus phage Lv-1 protein, fig|12417.1.peg.54 Phage endopeptidase protein
contig_2678	1730	fig|578234.2.peg.12 Phage endopeptidase ACLAME_Phage_lysis_modules| Phage_entry_and_exit| Phage_experimental| r1t-like_streptococcal_phages 578234.2 Siphoviridae Lactobacillus phage Lv-1 protein, fig|12417.1.peg.55 Phage protein, fig|1221835.3.peg.20 hypothetical protein, fig|55510.3.peg.116 Integration host factor protein
contig_2678	200	Phage protein, hypothetical protein, fig|1204522.4.peg.220 hypothetical protein, fig|1141141.3.peg.228 hypothetical protein, fig|31533.3.peg.220 hypothetical protein, fig|69609.3.peg.219 hypothetical protein, fig|10665.1.peg.226 Phage spanin Rz ACLAME_Phage_lysis_modules| Phage_lysis_modules 10665.1 Enterobacteria phage T4 protein
contig_2678	1664	hypothetical protein, fig|578234.2.peg.13 Phage capsid scaffolding protein, fig|12417.1.peg.56 Phage protein, fig|1118063.3.peg.8 Phage protein, fig|1118064.3.peg.8 Phage protein, fig|1510440.3.peg.65 hypothetical protein
