scaffold	length	cov	circ	repeat.	mult	alt_grp	graph_path	prediction	type	Quality	COMPLETENESS.score.	SPECIFIC_KEYWORD	TOTAL_PROTEIN_NUM	PHAGE_HIT_PROTEIN_NUM	ATT_SITE_SHOWUP	MOST_COMMON_PHAGE_NAME.hit_genes_count.	engel_match_per	matt_match_len	engel_match_len	matt_match	engel_match	matt_match_per	match
contig_367	535	95	N	Y	31	*	367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	276	NA	MN855708	NA	94.41	matthijnssen
contig_368	765	32	N	Y	1	*	368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	568	NA	MN855708	NA	95.951	matthijnssen
contig_37	5768	3	N	Y	1	*	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_372	3459	304	N	Y	101	*	372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1098	NA	MN855708	NA	95.4795	matthijnssen
contig_373	2548	424	N	Y	106	*	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	74.04	2448	1537	MN855708	JAAOBB010000022.1	96.242	both
contig_376	807	78	N	Y	9	*	376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	804	NA	MN855708	NA	96.144	matthijnssen
contig_378	523	43	N	Y	1	*	378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	261	NA	MN855708	NA	94.7745	matthijnssen
contig_379	120	58	N	Y	9	*	379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	120	NA	MN855708	NA	95.833	matthijnssen
contig_380	479	11	N	Y	1	*	380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	208.5	NA	MN855708	NA	92.7585	matthijnssen
contig_381	543	339	N	Y	10	*	381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	543	NA	MN855708	NA	96.685	matthijnssen
contig_382	255	8	N	Y	1	*	382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	260	NA	MN855708	NA	93.077	matthijnssen
contig_386	14798	32	N	Y	10	*	386	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1665	NA	MN855708	NA	89.9221666666667	matthijnssen
contig_387	42092	6	N	Y	3	*	387	virus	lysogenic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1533.71428571429	NA	MN855708	NA	86.8329285714286	matthijnssen
contig_390	1001	43	N	Y	21	*	390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	524	NA	MN855708	NA	97.328	matthijnssen
contig_392	508	284	N	Y	8	*	392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	237.5	NA	MN855710	NA	97.5465	matthijnssen
contig_393	682	19	N	Y	1	*	393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	491	NA	MN855708	NA	91.039	matthijnssen
contig_395	2755	30	N	Y	7	*	395	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	602	NA	MN855708	NA	83.9313333333333	matthijnssen
contig_396	415	5	N	Y	1	*	396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	349	NA	MN855708	NA	80.229	matthijnssen
contig_397	1560	188	N	Y	94	*	397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	393.25	NA	MN855708	NA	95.6665	matthijnssen
contig_399	688	67	N	Y	1	*	399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	689	NA	MN855708	NA	95.065	matthijnssen
contig_4	21538	34	N	N	3	*	*,4,*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_401	950	67	N	Y	3	*	401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325	NA	MN855708	NA	80.4285	matthijnssen
contig_404	836	49	N	Y	8	*	404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	305.5	NA	MN855708	NA	94.271	matthijnssen
contig_405	2550	21	N	Y	10	*	405	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	2551	NA	MN855708	NA	95.688	matthijnssen
contig_406	749	308	N	Y	15	*	406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	749	NA	MN855708	NA	94.393	matthijnssen
contig_407	1805	3	N	Y	1	*	407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	554	NA	MN855710	NA	90.622	matthijnssen
contig_408	688	163	N	Y	81	*	408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	350	NA	MN855708	NA	97.249	matthijnssen
contig_409	807	46	N	Y	1	*	409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	357	NA	MN855708	NA	84.314	matthijnssen
contig_410	1232	15	N	Y	7	*	410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	885	NA	MN855708	NA	93.446	matthijnssen
contig_411	2046	29	N	Y	5	*	411	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	525	NA	MN855708	NA	91.943	matthijnssen
contig_412	595	42	N	Y	1	*	412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	595	NA	MN855708	NA	96.134	matthijnssen
contig_414	3849	5	N	Y	2	*	414	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1008	NA	MN855708	NA	85.63	matthijnssen
contig_415	2408	27	N	Y	3	*	415	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	389.666666666667	NA	MN855708	NA	93.8	matthijnssen
contig_416	1116	3	N	Y	1	*	416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_417	87144	6	N	N	2	*	417	organism	lytic,lytic	low quality draft,complete circular	NA	NA	NA	NA	NA	NA	NA	2780.5	NA	MN855708	NA	89.673	matthijnssen
contig_419	143	18	N	Y	1	*	419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_422	511	42	N	Y	1	*	422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	478	NA	MN855708	NA	94.561	matthijnssen
contig_424	341	11	N	Y	1	*	424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	309	NA	MN855708	NA	88.673	matthijnssen
contig_427	2350	41	N	Y	20	*	427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	315.5	NA	MN855708	NA	90.7405	matthijnssen
contig_428	906	100	N	Y	1	*	428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	277	NA	MN855708	NA	96.1625	matthijnssen
contig_429	1395	20	N	Y	10	*	429	NA	NA	NA	NA	NA	NA	NA	NA	NA	74.806	1393	1286	MN855708	JAAOBB010000022.1	90.38	both
contig_43	4390	9	N	Y	1	*	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_430	703	35	N	Y	1	*	430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	703	NA	MN855708	NA	96.444	matthijnssen
contig_435	484	9	N	Y	1	*	435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	171.666666666667	NA	MN855708	NA	93.6456666666667	matthijnssen
contig_436	651	99	N	Y	11	*	436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	651	NA	MN855708	NA	95.699	matthijnssen
contig_437	1650	11	N	Y	2	*	437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1651	NA	MN855708	NA	95.821	matthijnssen
contig_44	937	5	N	Y	2	*	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_440	2007	32	N	Y	8	*	440	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1980	NA	MN855708	NA	92.273	matthijnssen
contig_441	502	8	N	Y	1	*	441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_442	517	25	N	Y	1	*	442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	262.5	NA	MN855708	NA	96.7845	matthijnssen
contig_444	2021	9	N	Y	3	*	444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1012.5	NA	MN855708	NA	97.5075	matthijnssen
contig_447	8460	450	N	Y	225	*	447	virus	lysogenic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1519	NA	MN855708	NA	92.236	matthijnssen
contig_448	512	38	N	Y	1	*	448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	91	NA	MN855708	NA	96.703	matthijnssen
contig_45	17439	131	N	N	6	*	66,2029,45	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_450	2508	34	N	Y	3	*	450	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	2274	NA	MN855708	NA	95.91	matthijnssen
contig_451	2680	28	N	Y	4	*	451	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	2188	NA	MN855708	NA	93.099	matthijnssen
contig_452	1407	61	N	Y	20	*	452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	275.666666666667	NA	MN855708	NA	94.7236666666667	matthijnssen
contig_453	60	10	N	Y	1	*	453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	NA	MN855708	NA	98.333	matthijnssen
contig_455	500	97	N	Y	1	*	455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	251	NA	MN855708	NA	98.3555	matthijnssen
contig_456	590	7	N	Y	1	*	456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	471	NA	MN855708	NA	93.418	matthijnssen
contig_458	907	155	N	Y	77	*	458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	908	NA	MN855708	NA	95.044	matthijnssen
contig_459	819	238	N	Y	3	*	459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_46	2401	4	N	Y	1	*	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_460	339	16	N	Y	1	*	460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	341	NA	MN855708	NA	89.443	matthijnssen
contig_461	6555	7	N	Y	3	*	461	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1773.66666666667	NA	MN855708	NA	91.6086666666667	matthijnssen
contig_462	2194	339	N	Y	84	*	462	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	76.19	2194	273	MN855710	JAAOBB010000022.1	97.083	both
contig_463	15539	5	N	Y	1	*	463	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	80.342	3555.5	468	MN855708	JAAOBB010000022.1	88.62375	both
contig_464	2138	122	N	Y	40	*	464	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	382.75	NA	MN855708	NA	82.37275	matthijnssen
contig_467	2280	16	N	Y	1	*	467	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	786	NA	MN855708	NA	85.9805	matthijnssen
contig_468	766	42	N	Y	1	*	468	NA	NA	NA	NA	NA	NA	NA	NA	NA	76.19	766	273	MN855710	JAAOBB010000022.1	98.825	both
contig_469	1784	8	N	Y	4	*	469	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1777	NA	MN855710	NA	93.191	matthijnssen
contig_47	1878	8	N	Y	1	*	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_471	4549	37	N	Y	18	*	471	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1948	NA	MN855708	NA	94.1045	matthijnssen
contig_472	524	73	N	Y	1	*	472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	265.5	NA	MN855708	NA	97.034	matthijnssen
contig_473	4156	176	N	Y	88	*	473	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	724.666666666667	NA	MN855708	NA	92.6366666666667	matthijnssen
contig_474	6452	28	N	Y	14	*	474	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	997.75	NA	MN855708	NA	89.56325	matthijnssen
contig_476	1222	27	N	Y	6	*	476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_477	845	26	N	Y	6	*	477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_478	608	64	N	Y	1	*	478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	306	NA	MN855708	NA	96.046	matthijnssen
contig_479	2657	242	N	Y	80	*	479	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	2655	NA	MN855708	NA	95.819	matthijnssen
contig_481	3107	24	N	Y	2	*	481	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	573.5	NA	MN855708	NA	91.49	matthijnssen
contig_482	600	93	N	Y	1	*	482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	425	NA	MN855708	NA	94.588	matthijnssen
contig_483	191	8	N	Y	2	*	483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	191	NA	MN855708	NA	88.482	matthijnssen
contig_484	881	33	N	Y	1	*	484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_485	10753	7	N	Y	3	*	485	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1915.8	NA	MN855708	NA	88.3396	matthijnssen
contig_488	4900	12	N	Y	6	*	488	virus	lysogenic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1124.33333333333	NA	MN855708	NA	87.296	matthijnssen
contig_489	545	8	N	Y	4	*	489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_490	1371	4	N	Y	2	*	490	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	275	NA	MN855708	NA	89.088	matthijnssen
contig_491	7911	8	N	Y	4	*	491	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	807	NA	MN855708	NA	92.723	matthijnssen
contig_492	2907	579	N	Y	289	*	492	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	975	NA	MN855710	NA	92.923	matthijnssen
contig_493	5659	117	N	Y	39	*	493	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1025.25	NA	MN855708	NA	93.93525	matthijnssen
contig_494	2573	1003	N	Y	501	*	494	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	76.19	2573	273	MN855710	JAAOBB010000022.1	96.036	both
contig_495	816	39	N	Y	1	*	495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_497	316	4	N	Y	1	*	497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	320	NA	MN855708	NA	95	matthijnssen
contig_499	2450	35	N	Y	5	*	499	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	2450	NA	MN855708	NA	95.633	matthijnssen
contig_5	13347	77	N	N	1	*	*,5,*	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_500	504	149	N	Y	2	*	500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	208	NA	MN855708	NA	93.834	matthijnssen
contig_501	509	542	N	Y	5	*	501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	272	NA	MN855708	NA	94.853	matthijnssen
contig_503	4651	36	N	Y	18	*	503	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	77.6795	1027	1474	MN855708	JAAOBB010000022.1	91.609	both
contig_505	3157	5	N	Y	2	*	505	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1355.5	NA	MN855708	NA	91.5845	matthijnssen
contig_506	753	3	N	Y	1	*	506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	208	NA	MN855708	NA	89.423	matthijnssen
contig_507	2271	74	N	Y	37	*	507	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	822.5	NA	MN855708	NA	93.6845	matthijnssen
contig_508	2258	7	N	Y	1	*	508	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	327	NA	MN855708	NA	90.6735	matthijnssen
contig_509	497	13	N	Y	1	*	509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	497	NA	MN855708	NA	92.555	matthijnssen
contig_51	15972	19	N	Y	9	*	51	plasmid	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_510	776	158	N	Y	1	*	510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	323	NA	MN855671	NA	96.904	matthijnssen
contig_511	1231	17	N	Y	2	*	511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	454	NA	MN855708	NA	89.116	matthijnssen
contig_512	860	18	N	Y	1	*	512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	860	NA	MN855708	NA	96.977	matthijnssen
contig_515	893	22	N	Y	1	*	515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	512	NA	MN855708	NA	89.648	matthijnssen
contig_516	500	8	N	Y	1	*	516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_518	564	48	N	Y	1	*	518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35	NA	MN855708	NA	100	matthijnssen
contig_52	5495	3	N	Y	1	*	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_520	3163	4	N	Y	2	*	520	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	706	NA	MN855708	NA	90.7845	matthijnssen
contig_521	530	15	N	Y	1	*	521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	252.5	NA	MN855708	NA	93.985	matthijnssen
contig_522	2575	173	N	Y	86	*	522	organism	lysogenic	low quality draft	NA	NA	NA	NA	NA	NA	NA	277.5	NA	MN855708	NA	92.911	matthijnssen
contig_523	601	30	N	Y	1	*	523	NA	NA	NA	NA	NA	NA	NA	NA	NA	83.801	300	321	MN855708	JAAOBB010000022.1	96.5405	both
contig_524	7967	275	N	Y	91	*	524	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1403.5	NA	MN855708	NA	93.8925	matthijnssen
contig_525	542	24	N	Y	1	*	525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	542	NA	MN855708	NA	96.679	matthijnssen
contig_526	418	51	N	Y	4	*	526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	418	NA	MN855708	NA	95.694	matthijnssen
contig_527	5076	68	N	Y	22	*	527	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1669.5	NA	MN855708	NA	92.53	matthijnssen
contig_528	2589	17	N	Y	3	*	528	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	2613	NA	MN855708	NA	92.002	matthijnssen
contig_529	32	8	N	Y	1	*	529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_53	5793	6	N	N	1	*	53	plasmid	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_530	1263	5	N	Y	1	*	530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	506.5	NA	MN855710	NA	90.0185	matthijnssen
contig_531	780	95	N	Y	1	*	531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	588	NA	MN855708	NA	96.259	matthijnssen
contig_533	3989	292	N	Y	41	*	533	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1976.5	NA	MN855708	NA	93.564	matthijnssen
contig_534	628	73	N	Y	24	*	534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	295	NA	MN855708	NA	92.5715	matthijnssen
contig_536	653	9	N	Y	4	*	536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_537	763	36	N	Y	1	*	537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	385	NA	MN855708	NA	93.5935	matthijnssen
contig_538	99	3	N	Y	1	*	538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	101	NA	MN855708	NA	98.02	matthijnssen
contig_539	163	4	N	Y	1	*	539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	162	NA	MN855708	NA	95.679	matthijnssen
contig_540	261	11	N	Y	1	*	540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	266	NA	MN855708	NA	93.609	matthijnssen
contig_541	502	21	N	Y	1	*	541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	254.5	NA	MN855708	NA	94.906	matthijnssen
contig_543	522	373	N	Y	8	*	543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	524	NA	MN855710	NA	97.137	matthijnssen
contig_545	621	4	N	Y	1	*	545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_547	2508	8	N	Y	1	*	547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2499	NA	MN855708	NA	89.076	matthijnssen
contig_548	97	9	N	Y	1	*	548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	97	NA	MN855708	NA	94.845	matthijnssen
contig_549	562	127	N	Y	2	*	549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	132	NA	MN855708	NA	91.9235	matthijnssen
contig_55	2578	28	N	Y	9	*	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_550	1139	10	N	Y	2	*	550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	255	NA	MN855708	NA	92.157	matthijnssen
contig_551	518	29	N	Y	1	*	551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_553	1112	534	N	Y	267	*	553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	565.5	NA	MN855708	NA	95.0805	matthijnssen
contig_555	4055	449	N	Y	224	*	555	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1357.66666666667	NA	MN855708	NA	89.1186666666667	matthijnssen
contig_556	530	6	N	Y	1	*	556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	264	NA	MN855708	NA	87.879	matthijnssen
contig_557	890	4	N	Y	1	*	557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	332	NA	MN855708	NA	87.349	matthijnssen
contig_558	1013	42	N	Y	2	*	558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1013	NA	MN855708	NA	94.965	matthijnssen
contig_559	918	7	N	Y	1	*	559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	848	NA	MN855708	NA	92.217	matthijnssen
contig_56	2730	78	N	Y	19	*	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_560	790	5	N	Y	1	*	560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	485	NA	MN855708	NA	94.433	matthijnssen
contig_561	3757	743	N	Y	185	*	561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2846	NA	MN855708	NA	95.608	matthijnssen
contig_562	4084	95	N	Y	47	*	562	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	752.8	NA	MN855708	NA	90.1898	matthijnssen
contig_564	2182	3	N	Y	1	*	564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1899	NA	MN855708	NA	84.255	matthijnssen
contig_565	1735	14	N	Y	7	*	565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	510	NA	MN855708	NA	96.0645	matthijnssen
contig_566	1947	99	N	Y	33	*	566	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	603	NA	MN855708	NA	94.693	matthijnssen
contig_568	508	358	N	Y	27	*	568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	257	NA	MN855710	NA	98.6545	matthijnssen
contig_569	722	9	N	Y	1	*	569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	717	NA	MN855708	NA	96.234	matthijnssen
contig_57	1076	6	N	Y	3	*	57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_570	507	43	N	Y	1	*	570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_571	508	244	N	Y	16	*	571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	194	NA	MN855708	NA	91.753	matthijnssen
contig_572	193	8	N	Y	1	*	572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	193	NA	MN855708	NA	95.855	matthijnssen
contig_573	420	18	N	Y	1	*	573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_574	628	40	N	Y	1	*	574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	374	NA	MN855708	NA	96.257	matthijnssen
contig_575	1081	9	N	Y	1	*	575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	530	NA	MN855710	NA	95.094	matthijnssen
contig_578	15130	4	N	Y	2	*	578	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1254.42857142857	NA	MN855708	NA	93.1791428571429	matthijnssen
contig_579	510	9	N	Y	1	*	579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	251.5	NA	MN855710	NA	96.284	matthijnssen
contig_58	7861	19	N	Y	9	*	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_580	1261	159	N	Y	53	*	580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	634	NA	MN855708	NA	94.7185	matthijnssen
contig_582	2332	97	N	Y	48	*	582	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	507	NA	MN855708	NA	83.897	matthijnssen
contig_584	528	14	N	Y	1	*	584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	338	NA	MN855710	NA	91.42	matthijnssen
contig_585	566	9	N	Y	1	*	585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	556	NA	MN855708	NA	94.424	matthijnssen
contig_588	8132	24	N	N	4	*	588	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	72.662	734.666666666667	1112	MN855708	JAAOBB010000022.1	91.278	both
contig_589	4152	56	N	Y	3	*	589	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1963.5	NA	MN855710	NA	94.098	matthijnssen
contig_59	4920	9	N	N	1	*	*,59,*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_590	497	10	N	Y	1	*	590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_592	541	49	N	Y	1	*	592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	539	NA	MN855708	NA	97.403	matthijnssen
contig_593	232	53	N	Y	17	*	593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	232	NA	MN855710	NA	98.276	matthijnssen
contig_594	572	63	N	Y	1	*	594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	342	NA	MN855708	NA	88.596	matthijnssen
contig_596	499	8	N	Y	1	*	596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
contig_597	978	7	N	Y	1	*	597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	926	NA	MN855708	NA	95.68	matthijnssen
contig_598	766	3	N	Y	1	*	598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	475	NA	MN855708	NA	90.526	matthijnssen
contig_599	641	50	N	Y	1	*	599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325	NA	MN855708	NA	93.2295	matthijnssen
contig_6	13422	138	N	N	2	*	*,6,*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none
